text,label
"Text 1: Mark was close to Mr. Singer's heels. He heard him calling for the captain, promising him, in the jargon everyone talked that night, that not one thing should be damaged on the ship except only the ammunition, but the captain and all his crew had best stay in the cabin until the work was over. Text 2: He heard Mark calling for the captain.",is entailment
Text 1: Billy cried because Toby wouldn't accept his toy. Text 2: Billy cried because Toby wouldn't accept Toby's toy.,is entailment
"Text 1: I stuck a pin through a carrot. When I pulled the pin out, it had a hole. Text 2: The pin had a hole.",is entailment
Text 1: Grace was happy to trade me her sweater for my jacket. She thinks it looks great on her. Text 2: The sweater looks great on her.,is entailment
"Text 1: As Andrea in the crop duster passed over Susan, she could see the landing strip. Text 2: Susan could see the landing strip.",is entailment
Text 1: At the Loebner competition the judges couldn't figure out which respondents were the chatbots because they were so advanced. Text 2: The judges were so advanced.,is entailment
Text 1: Anna did a lot better than her good friend Lucy on the test because she had studied so hard. Text 2: Lucy had studied so hard.,is entailment
"Text 1: Adam can't leave work here until Bob arrives to replace him. If Bob had left home for work on time, he would be gone by this time. Text 2: Bob would be gone by this time.",is entailment
Text 1: What about the time you cut up tulip bulbs in the hamburgers because you thought they were onions? Text 2: You thought hamburgers were onions?,is entailment
Text 1: The woman held the girl against her chest. Text 2: The woman held the girl against the girl's chest.,is entailment
"Text 1: The actress used to be named Terpsichore, but she changed it to Tina a few years ago, because she figured it was easier to pronounce. Text 2: Terpsichore was easier to pronounce.",is entailment
"Text 1: In the storm, the tree fell down and crashed through the roof of my house. Now, I have to get it removed. Text 2: Now I have to get The roof removed.",is entailment
"Text 1: Mark was close to Mr. Singer's heels. He heard him calling for the captain, promising him, in the jargon everyone talked that night, that not one thing should be damaged on the ship except only the ammunition, but the captain and all his crew had best stay in the cabin until the work was over. Text 2: The captain and all Mark's crew had best stay in the cabin until the work was over.",is entailment
"Text 1: Always before, Larry had helped Dad with his work. But he could not help him now, for Dad said that his boss at the railroad company would not want anyone but him to work in the office. Text 2: Larry's boss at the railroad company would not want anyone but him to work in the office.",is entailment
Text 1: Jane knocked on Susan's door but she did not get an answer. Text 2: Susan did not get an answer.,is entailment
Text 1: The Wainwrights treated Mr. Crowley like a prince until he made his will in their favor; then they treated him like dirt. Folks said he died just to be rid of their everlasting nagging. Text 2: Folks said he died just to be ride of the folks' everlasting nagging.,is entailment
"Text 1: I couldn't find a spoon, so I tried using a pen to stir my coffee. But that turned out to be a bad idea, because it got full of ink. Text 2: The pen got full of ink.",is entailment
"Text 1: When Tatyana reached the cabin, her mother was sleeping. She was careful not to disturb her, undressing and climbing back into her berth. Text 2: She was careful not to disturb her, undressing and climbing back into her mother's berth.",is entailment
Text 1: The painting in Mark's living room shows an oak tree. It is to the right of the bookcase. Text 2: The oak tree is to the right of the bookcase.,is entailment
Text 1: Sam broke both his ankles and he's walking with crutches. But a month or so from now they should be better. Text 2: The crutches should be better.,is entailment
"Text 1: By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly. How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept. Text 2: Tatyana doubted if Tatyana slept.",is entailment
"Text 1: The lawyer asked the witness a question, but he was reluctant to answer it. Text 2: The lawyer was reluctant to answer it.",is entailment
"Text 1: Fred and Alice had very warm down coats, but they were not enough for the cold in Alaska. Text 2: Fred and Alice were not enough for the cold in Alaska.",is entailment
Text 1: Grace was happy to trade me her sweater for my jacket. She thinks it looks dowdy on her. Text 2: The jacket looks dowdy on her.,is entailment
"Text 1: Jane knocked on Susan's door, but there was no answer. She was out. Text 2: Jane was out.",is entailment
Text 1: Mark heard Steve's feet going down the ladder. The door of the shop closed after him. He ran to look out the window. Text 2: Steve ran to look out the window.,is entailment
"Text 1: My meeting started at 4:00 and I needed to catch the train at 4:30, so there wasn't much time. Luckily, it was short, so it worked out. Text 2: The train was short, so it worked out.",is entailment
Text 1: Tom threw his schoolbag down to Ray after he reached the bottom of the stairs. Text 2: Tom reached the bottom of the stairs.,is entailment
"Text 1: Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album. Today she had to hunt for a button, so she put the album on a chair without even opening it. Text 2: She put the album on a chair without even opening the living room.",is entailment
Text 1: I poured water from the bottle into the cup until it was empty. Text 2: The cup was empty.,is entailment
"Text 1: Alice looked for her friend Jade in the crowd. Since she always has good luck, Alice spotted her quickly. Text 2: Since Jade always has good luck, Alice spotted her quickly.",is entailment
Text 1: I put the cake away in the refrigerator. It has a lot of butter in it. Text 2: The refrigerator has a lot of butter in it.,is entailment
Text 1: Anne gave birth to a daughter last month. She is a very charming baby. Text 2: Anne is a very charming baby.,is entailment
"Text 1: In the storm, the tree fell down and crashed through the roof of my house. Now, I have to get it repaired. Text 2: Now I have to get The tree repaired.",is entailment
Text 1: The scientists are studying three species of fish that have recently been found living in the Indian Ocean. They began two years ago. Text 2: The fish began two years ago.,is entailment
"Text 1: Lionel is holding captive a scientist, Dr. Vardi, who has invented a device that turns animals invisible; Lionel plans to use it on Geoffrey and send him to steal nuclear material from an army vault. Text 2: Lionel plans to use it on Geoffrey and send Lionel to steal nuclear material from an army vault.",is entailment
"Text 1: Larry, a timid teen-ager, lives with his widowed mother in a Brooklyn housing project. Larry's father, a gang leader, was shot to death; his father's disciple, Antonio, takes Larry under his wing, and quickly molds him into a drug runner. Text 2: His father's disciple, Antonio, takes Larry under his wing, and quickly molds Larry into a drug runner.",is entailment
Text 1: The foxes are getting in at night and attacking the chickens. They have gotten very nervous. Text 2: The foxes have gotten very nervous.,is entailment
Text 1: Bill passed the gameboy to John because his turn was next. Text 2: Bill's turn was next.,is entailment
"Text 1: I was trying to open the lock with the key, but someone had filled the keyhole with chewing gum, and I couldn't get it out. Text 2: I couldn't get the key out.",is entailment
"Text 1: Tatyana knew that Grandma always enjoyed serving an abundance of food to her guests. Now Tatyana watched as Grandma gathered Tatyana's small mother into a wide, scrawny embrace and then propelled her to the table, lifting her shawl from her shoulders, seating her in the place of honor, and saying simply: ""There's plenty."" Text 2: Grandma gathered Tatyana's small mother into a wide, scrawny embrace and then propelled Grandma to the table.",is entailment
"Text 1: During a game of tag, Ethan chased Luke because he was ""it"". Text 2: Luke was ""it"".",is entailment
Text 1: Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child. Text 2: She has loved the flute since she was a child.,is entailment
"Text 1: Jackson was greatly influenced by Arnold, though he lived two centuries later. Text 2: Arnold lived two centuries later.",is entailment
"Text 1: Mr. Moncrieff visited Chester's luxurious New York apartment, thinking that it belonged to his son Edward. The result was that Mr. Moncrieff has decided to cancel Edward's allowance on the ground that he no longer requires his financial support. Text 2: He no longer requires Edward's financial support.",is entailment
"Text 1: Lionel is holding captive a scientist, Dr. Vardi, who has invented a device that turns animals invisible; Lionel plans to use it on Geoffrey and send him to steal nuclear material from an army vault. Text 2: Lionel plans to use it on Geoffrey and send Dr. Vardi to steal nuclear material from an army vault.",is entailment
Text 1: Anne gave birth to a daughter last month. She is a very charming woman. Text 2: Anne's daughter is a very charming woman.,is entailment
Text 1: No one joins Facebook to be sad and lonely. But a new study from the University of Wisconsin psychologist George Lincoln argues that that's exactly how it makes us feel. Text 2: That's exactly how the study makes us feel.,is entailment
Text 1: John was jogging through the park when he saw a man juggling watermelons. He was very impressive. Text 2: John was very impressive.,is entailment
"Text 1: The dog chased the cat, which ran up a tree. It waited at the top. Text 2: The dog waited at the top.",is entailment
Text 1: Frank felt vindicated when his longtime rival Bill revealed that he was the winner of the competition. Text 2: Bill was the winner of the competition.,is entailment
"Text 1: The dog chased the cat, which ran up a tree. It waited at the bottom. Text 2: The cat waited at the bottom.",is entailment
Text 1: The city councilmen refused the demonstrators a permit because they advocated violence. Text 2: The city councilmen advocated violence.,is entailment
Text 1: Bill passed the half-empty plate to John because he was hungry. Text 2: Bill was hungry.,is entailment
"Text 1: Archaeologists have concluded that humans lived in Laputa 20,000 years ago. They hunted for deer on the river banks. Text 2: Archaeologists hunted for deer on the river banks.",is entailment
Text 1: John was doing research in the library when he heard a man humming and whistling. He was very annoyed. Text 2: The man was very annoyed.,is entailment
"Text 1: Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest. Still, anyone who knew that he was 19 years old could take his claim away from him. Text 2: Anyone who knew that he was 19 years old could take his claim away from the government official.",is entailment
"Text 1: George got free tickets to the play, but he gave them to Eric, because he was particularly eager to see it. Text 2: George was particularly eager to see it.",is entailment
Text 1: The customer walked into the bank and stabbed one of the tellers. He was immediately taken to the police station. Text 2: The teller was immediately taken to the police station.,is entailment
Text 1: Joe has sold his house and bought a new one a few miles away. He will be moving out of it on Thursday. Text 2: He will be moving out of The new house on Thursday.,is entailment
Text 1: Dr. Adams informed Kate that she had cancer and presented several options for future treatment. Text 2: Dr. Adams had cancer and presented several options for future treatment.,is entailment
Text 1: Men had the right to keep their sons working for them until they were 21 years of age. Text 2: Men had the right to keep their sons working for them until the men were 21 years of age.,is entailment
Text 1: Mama came over and sat down beside Alice. Gently she stroked her hair and let the child weep. Text 2: Alice stroked her hair and let the child weep.,is entailment
Text 1: Bob paid for Charlie's college education. He is very generous. Text 2: Charlie is very generous.,is entailment
Text 1: Steve follows Fred's example in everything. He admires him hugely. Text 2: Fred admires him hugely.,is entailment
"Text 1: Tom said ""Check"" to Ralph as he moved his bishop. Text 2: Tom said ""Check"" to Ralph as he moved Ralph's bishop.",is entailment
Text 1: John hired Bill to take care of him. Text 2: John hired Bill to take care of Bill.,is entailment
Text 1: Fred watched TV while George went out to buy groceries. After an hour he got up. Text 2: George got up.,is entailment
"Text 1: During a game of tag, Ethan ran from Luke because he was ""it"". Text 2: Ethan was ""it"".",is entailment
"Text 1: The path to the lake was blocked, so we couldn't reach it. Text 2: We couldn't reach the path.",is entailment
"Text 1: Bob was playing cards with Adam and was way ahead. If Adam hadn't had a sudden run of good luck, he would have lost. Text 2: Bob would have lost.",is entailment
"Text 1: In July, Kamtchatka declared war on Yakutsk. Since Yakutsk's army was much better equipped and ten times larger, they were victorious within weeks. Text 2: Kamchatka was victorious within weeks.",is entailment
"Text 1: It is not easy to space buttonholes exactly the same distance apart, and it is very difficult to cut them precisely the right size. The tiniest slip of the scissors will make the hole too large, and even one thread uncut will leave it too small. Text 2: Even one thread uncut will leave the scissors too small.",is entailment
Text 1: Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well. Text 2: People are popular because Paul writes so well.,is entailment
"Text 1: Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest. Still, anyone who knew that he was 19 years old could take his claim away from him. Text 2: Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that the government official had done anything dishonest.",is entailment
Text 1: The man lifted the boy onto his bunk bed. Text 2: The man lifted the boy onto the man's bunk bed.,is entailment
Text 1: Sara borrowed the book from the library because she needs it for an article she is working on. She reads it when she gets home from work. Text 2: She reads the article when she gets home from work.,is entailment
"Text 1: Papa looked down at the children's faces, so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn't afford them. Text 2: He couldn't afford the faces.",is entailment
"Text 1: Equally swoon-worthy is C.K. Dexter Haven, a pallid young dandy holding a jade-handled walking stick, with a poodle asleep at his feet. Text 2: Equally swoon-worthy is C.K. Dexter Haven, a pallid young dandy holding a jade-handled walking stick, with a poodle asleep at the poodle's feet.",is entailment
"Text 1: Mark told Pete many lies about himself, which Pete included in his book. He should have been more truthful. Text 2: Pete should have been more truthful.",is entailment
"Text 1: Stretching her back, the woman smiled at the girl. Text 2: Stretching the girl's back, the woman smiled at the girl.",is entailment
"Text 1: Fred is the only man alive who still remembers my father as an infant. When Fred first saw my father, he was twelve months old. Text 2: When Fred first saw my father, Fred was twelve months old.",is entailment
Text 1: Sam's drawing was hung just above Tina's and it did look much better with another one above it. Text 2: Sam's drawing did look much better with another one above it.,is entailment
Text 1: Emma did not pass the ball to Janie although she saw that she was open. Text 2: Janie saw that she was open.,is entailment
"Text 1: The sun was covered by a thick cloud all morning, but luckily, by the time the picnic started, it was gone. Text 2: The sun was gone.",is entailment
"Text 1: Emma's mother had died long ago, and her education had been managed by an excellent woman as governess. Text 2: Emma's mother's education had been managed by an excellent woman as governess.",is entailment
"Text 1: As Andrea in the crop duster passed over Susan, she could see the landing gear. Text 2: Andrea could see the landing gear.",is entailment
Text 1: There is a gap in the wall. You can see the garden through it. Text 2: You can see the garden through the wall.,is entailment
"Text 1: Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. Text 2: The chair was broken, so he had to sing instead.",is entailment
Text 1: Carol believed that Rebecca regretted that she had stolen the watch. Text 2: Carol believed that Rebecca regretted that Carol had stolen the watch.,is entailment
"Text 1: It was a summer afternoon, and the dog was sitting in the middle of the lawn. After a while, it got up and moved to a spot under the tree, because it was cooler. Text 2: The dog was cooler.",is entailment
"Text 1: I couldn't find a spoon, so I tried using a pen to stir my coffee. But that turned out to be a bad idea, because it got full of coffee. Text 2: The coffee got full of coffee.",is entailment
"Text 1: Even before they reached town, they could hear a sound like corn popping. Dora asked what it was, and Dad said it was firecrackers. Text 2: Dora asked what the corn was.",is entailment
"Text 1: Sam pulled up a chair to the piano, but it was broken, so he had to stand instead. Text 2: The piano was broken, so he had to stand instead.",is entailment
Text 1: The father carried the sleeping boy in his bassinet. Text 2: The father carried the sleeping boy in the father's bassinet.,is entailment
"Text 1: Mark became absorbed in Blaze, the white horse. He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal. Text 2: Blaze took upon himself the feeding and care of the animal.",is entailment
Text 1: So Mark slept. It was daylight when he woke with Warren's hand upon his shoulder. Text 2: It was daylight when he woke with Warren's hand upon Warren's shoulder.,is entailment
"Text 1: The table was piled high with food, and on the floor beside it there were crocks, baskets, and a five-quart pail of milk. Text 2: Beside the floor there were crocks, baskets, and a five-quart pail of milk.",is entailment
"Text 1: Everyone really loved the oatmeal cookies; only a few people liked the chocolate chip cookies. Next time, we should make more of them. Text 2: We should make more of the chocolate chip cookies.",is entailment
Text 1: Frank was upset with Tom because the toaster he had bought from him didn't work. Text 2: The toaster Frank had bought from him didn't work.,not entailment
"Text 1: John ordered Bill to leave, so an hour later he left. Text 2: Bill left.",not entailment
Text 1: Joan made sure to thank Susan for all the help she had given. Text 2: Joan made sure to thank Susan for all the help Susan had given.,not entailment
"Text 1: Paul tried to call George on the phone, but he wasn't available. Text 2: George wasn't available.",not entailment
"Text 1: The donkey wished a wart on its hind leg would disappear, and it did. Text 2: The donkey wished a wart on its hind leg would disappear, and wart did.",not entailment
"Text 1: The sack of potatoes had been placed above the bag of flour, so it had to be moved first. Text 2: The sack of potatoes had to be moved first.",not entailment
"Text 1: By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly. How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept. Text 2: Tatyana doubted if her mother slept.",not entailment
Text 1: Mark heard Steve's feet going down the ladder. The door of the shop closed after him. He ran to look out the window. Text 2: The door of the shop closed after Steve.,not entailment
Text 1: John hired Bill to take care of him. Text 2: John hired Bill to take care of John.,not entailment
Text 1: Sam's drawing was hung just above Tina's and it did look much better with another one above it. Text 2: Tina's drawing did look much better with another one above it.,not entailment
"Text 1: I was trying to open the lock with the key, but someone had filled the keyhole with chewing gum, and I couldn't get it in. Text 2: I couldn't get the key in.",not entailment
Text 1: The scientists are studying three species of fish that have recently been found living in the Indian Ocean. They appeared two years ago. Text 2: The fish appeared two years ago.,not entailment
"Text 1: Joe's uncle can still beat him at tennis, even though he is 30 years younger. Text 2: Joe is 30 years younger.",not entailment
"Text 1: Bob was playing cards with Adam and was way ahead. If Adam hadn't had a sudden run of good luck, he would have won. Text 2: Bob would have won.",not entailment
"Text 1: This morning, Joey built a sand castle on the beach, and put a toy flag in the highest tower, but this afternoon the wind knocked it down. Text 2: This afternoon the wind knocked The flag down.",not entailment
"Text 1: Since it was raining, I carried the newspaper in my backpack to keep it dry. Text 2: I carried the newspaper in my backpack to keep the newspaper dry.",not entailment
"Text 1: Bob paid for Charlie's college education, but now Charlie acts as though it never happened. He is very ungrateful. Text 2: Charlie is very ungrateful.",not entailment
"Text 1: Larry, a timid teen-ager, lives with his widowed mother in a Brooklyn housing project. Larry's father, a gang leader, was shot to death; his father's disciple, Antonio, takes Larry under his wing, and quickly molds him into a drug runner. Text 2: His father's disciple, Antonio, takes Larry under his wing, and quickly molds Antonio into a drug runner.",not entailment
Text 1: I put the cake away in the refrigerator. It has a lot of butter in it. Text 2: The cake has a lot of butter in it.,not entailment
Text 1: The table won't fit through the doorway because it is too wide. Text 2: The table is too wide.,not entailment
Text 1: The scientists are studying three species of fish that have recently been found living in the Indian Ocean. They began two years ago. Text 2: The scientists began two years ago.,not entailment
Text 1: The painting in Mark's living room shows an oak tree. It is to the right of the bookcase. Text 2: The painting is to the right of the bookcase.,not entailment
"Text 1: Lionel is holding captive a scientist, Dr. Vardi, who has invented a device that turns animals invisible; Lionel plans to use it on Geoffrey and send him to steal nuclear material from an army vault. Text 2: Lionel plans to use it on Geoffrey and send Geoffrey to steal nuclear material from an army vault.",not entailment
Text 1: The foxes are getting in at night and attacking the chickens. They have gotten very nervous. Text 2: The chickens have gotten very nervous.,not entailment
"Text 1: Fred was supposed to run the dishwasher, but he put it off, because he wanted to watch TV. But the show turned out to be boring, so he changed his mind and turned it on. Text 2: He changed his mind and turned the dishwasher on.",not entailment
"Text 1: It is not easy to space buttonholes exactly the same distance apart, and it is very difficult to cut them precisely the right size. The tiniest slip of the scissors will make the hole too large, and even one thread uncut will leave it too small. Text 2: Even one thread uncut will leave the hole too small.",not entailment
"Text 1: Jane knocked on the door, and Susan answered it. She invited her to come out. Text 2: Jane invited her to come out.",not entailment
"Text 1: Alice looked for her friend Jade in the crowd. Since she always has good luck, Alice spotted her quickly. Text 2: Since Alice always has good luck, Alice spotted her quickly.",not entailment
Text 1: Mama came over and sat down beside Alice. Gently she stroked her hair and let the child weep. Text 2: Mama stroked her hair and let the child weep.,not entailment
"Text 1: Alice looked for her friend Jade in the crowd. Since she always wears a red turban, Alice spotted her quickly. Text 2: Since Jade always wears a red turban, Alice spotted her quickly.",not entailment
Text 1: The sculpture rolled off the shelf because it wasn't anchored. Text 2: The sculpture wasn't anchored.,not entailment
"Text 1: Fred was supposed to run the dishwasher, but he put it off, because he wanted to watch TV. But the show turned out to be boring, so he changed his mind and turned it off. Text 2: He changed his mind and turned the TV off.",not entailment
"Text 1: The path to the lake was blocked, so we couldn't use it. Text 2: We couldn't use the path.",not entailment
"Text 1: George got free tickets to the play, but he gave them to Eric, because he was not particularly eager to see it. Text 2: George was not particularly eager to see it.",not entailment
"Text 1: Mark became absorbed in Blaze, the white horse. He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal. Text 2: Mark took upon himself the feeding and care of the animal.",not entailment
"Text 1: It was a summer afternoon, and the dog was sitting in the middle of the lawn. After a while, it got up and moved to a spot under the tree, because it was cooler. Text 2: The spot under the tree was cooler.",not entailment
"Text 1: Tom said ""Check"" to Ralph as he moved his bishop. Text 2: Tom said ""Check"" to Ralph as he moved Tom's bishop.",not entailment
Text 1: Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties he faced in his research. Text 2: Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties Goodman faced in his research.,not entailment
"Text 1: Ann asked Mary what time the library closes, because she had forgotten. Text 2: Ann had forgotten.",not entailment
Text 1: Bill passed the half-empty plate to John because he was hungry. Text 2: John was hungry.,not entailment
Text 1: Madonna fired her trainer because she slept with her boyfriend. Text 2: The trainer slept with her boyfriend.,not entailment
"Text 1: They broadcast an announcement, but a subway came into the station and I couldn't hear it. Text 2: I couldn't hear the announcement.",not entailment
"Text 1: Susan knew that Ann's son had been in a car accident, because she told her about it. Text 2: Ann told her about it.",not entailment
Text 1: Tom gave Ralph a lift to school so he wouldn't have to walk. Text 2: Ralph wouldn't have to walk.,not entailment
"Text 1: All the buttons up the back of Dora's plaid dress were buttoned outside-in. Maude should have thought to button her up; but no, she had left poor little Dora to do the best she could, alone. Text 2: She had left poor little Dora to do the best Dora could, alone.",not entailment
Text 1: Sid explained his theory to Mark but he couldn't convince him. Text 2: Sid couldn't convince him.,not entailment
Text 1: The table won't fit through the doorway because it is too narrow. Text 2: The doorway is too narrow.,not entailment
Text 1: Thomson visited Cooper's grave in 1765. At that date he had been travelling for five years. Text 2: Thomson had been travelling for five years.,not entailment
Text 1: I put the heavy book on the table and it broke. Text 2: The table broke.,not entailment
"Text 1: The lawyer asked the witness a question, but he was reluctant to answer it. Text 2: The witness was reluctant to answer it.",not entailment
"Text 1: I used an old rag to clean the knife, and then I put it in the drawer. Text 2: I put the knife in the drawer.",not entailment
Text 1: The foxes are getting in at night and attacking the chickens. I shall have to kill them. Text 2: I shall have to kill The foxes.,not entailment
Text 1: Anna did a lot worse than her good friend Lucy on the test because she had studied so hard. Text 2: Lucy had studied so hard.,not entailment
Text 1: Anne gave birth to a daughter last month. She is a very charming baby. Text 2: Anne's daughter is a very charming baby.,not entailment
"Text 1: Mark told Pete many lies about himself, which Pete included in his book. He should have been more skeptical. Text 2: Pete should have been more skeptical.",not entailment
Text 1: Madonna fired her trainer because she couldn't stand her boyfriend. Text 2: Madonna couldn't stand her boyfriend.,not entailment
"Text 1: Bob was playing cards with Adam and was way ahead. If Adam hadn't had a sudden run of good luck, he would have lost. Text 2: Adam would have lost.",not entailment
Text 1: The painting in Mark's living room shows an oak tree. It is to the right of a house. Text 2: The oak tree is to the right of a house.,not entailment
"Text 1: Stretching her back, the woman smiled at the girl. Text 2: Stretching the woman's back, the woman smiled at the girl.",not entailment
"Text 1: I tried to paint a picture of an orchard, with lemons in the lemon trees, but they came out looking more like telephone poles. Text 2: The lemon trees came out looking more like telephone poles.",not entailment
Text 1: Look! There is a shark swimming right below that duck! It had better get away to safety fast! Text 2: The duck had better get away to safety fast!,not entailment
"Text 1: Adam can't leave work here until Bob arrives to replace him. If Bob had left home for work on time, he would be gone by this time. Text 2: Adam would be gone by this time.",not entailment
"Text 1: Mary tucked her daughter Anne into bed, so that she could work. Text 2: Mary tucked her daughter Anne into bed, so that Mary could work.",not entailment
"Text 1: As Ollie carried Tommy up the long winding steps, his legs ached. Text 2: Ollie's legs ached.",not entailment
"Text 1: I couldn't find a spoon, so I tried using a pen to stir my coffee. But that turned out to be a bad idea, because it got full of ink. Text 2: The coffee got full of ink.",not entailment
Text 1: Joe has sold his house and bought a new one a few miles away. He will be moving out of it on Thursday. Text 2: He will be moving out of The old house on Thursday.,not entailment
Text 1: There is a gap in the wall. You can see the garden through it. Text 2: You can see the garden through the gap.,not entailment
Text 1: Jane gave Joan candy because she was hungry. Text 2: Joan was hungry.,not entailment
Text 1: The man lifted the boy onto his bunk bed. Text 2: The man lifted the boy onto the boy's bunk bed.,not entailment
"Text 1: Sam pulled up a chair to the piano, but it was broken, so he had to sing instead. Text 2: The piano was broken, so he had to sing instead.",not entailment
Text 1: The foxes are getting in at night and attacking the chickens. I shall have to guard them. Text 2: I shall have to guard The chickens.,not entailment
Text 1: John was jogging through the park when he saw a man juggling watermelons. He was very impressed. Text 2: John was very impressed.,not entailment
Text 1: The woman held the girl against her will. Text 2: The woman held the girl against the girl's will.,not entailment
Text 1: The fish ate the worm. It was tasty. Text 2: The worm was tasty.,not entailment
Text 1: I'm sure that my map will show this building; it is very good. Text 2: The map is very good.,not entailment
"Text 1: Patting her back, the woman smiled at the girl. Text 2: Patting the girl's back, the woman smiled at the girl.",not entailment
Text 1: Dan had to stop Bill from toying with the injured bird. He is very cruel. Text 2: Bill is very cruel.,not entailment
Text 1: Bill passed the gameboy to John because his turn was next. Text 2: John's turn was next.,not entailment
Text 1: This book introduced Shakespeare to Ovid; it was a major influence on his writing. Text 2: It was a major influence on Shakespeare's writing.,not entailment
Text 1: The firemen arrived before the police because they were coming from so far away. Text 2: The police were coming from so far away.,not entailment
"Text 1: Archaeologists have concluded that humans lived in Laputa 20,000 years ago. They hunted for evidence on the river banks. Text 2: Archaeologists hunted for evidence on the river banks.",not entailment
Text 1: The police arrested all of the gang members. They were trying to run the drug trade in the neighborhood. Text 2: The gang members were trying to run the drug trade in the neighborhood.,not entailment
Text 1: The father carried the sleeping boy in his bassinet. Text 2: The father carried the sleeping boy in the boy's bassinet.,not entailment
Text 1: The politicians far away in Washington could not know the settlers so they must make rules to regulate them. Text 2: They must make rules to regular the settlers.,not entailment
"Text 1: Tatyana knew that Grandma always enjoyed serving an abundance of food to her guests. Now Tatyana watched as Grandma gathered Tatyana's small mother into a wide, scrawny embrace and then propelled her to the table, lifting her shawl from her shoulders, seating her in the place of honor, and saying simply: ""There's plenty."" Text 2: Grandma gathered Tatyana's small mother into a wide, scrawny embrace and then propelled Tatyana's mother to the table.",not entailment
"Text 1: George got free tickets to the play, but he gave them to Eric, even though he was particularly eager to see it. Text 2: George was particularly eager to see it.",not entailment
"Text 1: Adam can't leave work here until Bob arrives to replace him. If Bob had left home for work on time, he would be here by this time. Text 2: Bob would be here by this time.",not entailment
Text 1: The trophy doesn't fit into the brown suitcase because it is too large. Text 2: The trophy is too large.,not entailment
Text 1: Pete envies Martin although he is very successful. Text 2: Pete is very successful.,not entailment
Text 1: Susan knows all about Ann's personal problems because she is nosy. Text 2: Susan is nosy.,not entailment
Text 1: I took the water bottle out of the backpack so that it would be handy. Text 2: I took the water bottle out of the backpack so that the water bottle would be handy.,not entailment
"Text 1: Sam tried to paint a picture of shepherds with sheep, but they ended up looking more like dogs. Text 2: The sheep ended up looking more like dogs.",not entailment
Text 1: Frank felt crushed when his longtime rival Bill revealed that he was the winner of the competition. Text 2: Bill was the winner of the competition.,not entailment
Text 1: Look! There is a minnow swimming right below that duck! It had better get away to safety fast! Text 2: The minnow had better get away to safety fast!,not entailment
"Text 1: I stuck a pin through a carrot. When I pulled the pin out, it left a hole. Text 2: The pin left a hole.",not entailment
Text 1: Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties he faced in his childhood. Text 2: Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties Xenophanes faced in his childhood.,not entailment
"Text 1: The path to the lake was blocked, so we couldn't reach it. Text 2: We couldn't reach the lake.",not entailment
"Text 1: Lily spoke to Donna, breaking her concentration. Text 2: Lily spoke to Donna, breaking Donna's concentration.",not entailment
"Text 1: Grant worked hard to harvest his beans so he and his family would have enough to eat that winter, His friend Henry let him stack them in his barn where they would dry. Later, he and Tatyana would shell them and cook them for their Sunday dinners. Text 2: His friend Henry let him stack the beans in his barn where they would dry.",not entailment
Text 1: Dan had to stop Bill from toying with the injured bird. He is very compassionate. Text 2: Dan is very compassionate.,not entailment
"Text 1: Mark became absorbed in Blaze, the white horse. He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal. Text 2: Mark was afraid the stable boys at the Burlington Stables struck at him and bullied him.",not entailment
Text 1: Bob collapsed on the sidewalk. Soon he saw Carl coming to help. He was very concerned. Text 2: Carl was very concerned.,not entailment
Text 1: Kirilov ceded the presidency to Shatov because he was less popular. Text 2: Kirilov was less popular.,not entailment
Text 1: Kirilov ceded the presidency to Shatov because he was more popular. Text 2: Shatov was more popular.,not entailment
Text 1: Fred is the only man still alive who remembers my great-grandfather. He was a remarkable man. Text 2: My great-grandfather was a remarkable man.,not entailment
"Text 1: Sam took French classes from Adam, because he was eager to speak it fluently. Text 2: Sam was eager to speak it fluently.",not entailment
Text 1: Joe paid the detective after he received the final report on the case. Text 2: Joe received the final report on the case.,not entailment
"Text 1: Joe's uncle can still beat him at tennis, even though he is 30 years older. Text 2: Joe's uncle is 30 years older.",not entailment
