label,text
negative,the ya-ya 's have many secrets and one is - the books are better .
negative,cherish would 've worked a lot better had it been a short film .
negative,"the jokes are sophomoric , stereotypes are sprinkled everywhere and the acting ranges from bad to bodacious ."
negative,"like a grinning jack o ' lantern , its apparent glee is derived from a lobotomy , having had all its vital essence scooped out and discarded ."
negative,"tale will be all too familiar for anyone who 's seen george roy hill 's 1973 film , `` the sting . ''"
negative,the movie is not as terrible as the synergistic impulse that created it .
negative,"offers big , fat , dumb laughs that may make you hate yourself for giving in ."
negative,"if you 're looking to rekindle the magic of the first film , you 'll need a stronger stomach than us ."
negative,"if routine action and jokes like this are your cup of tea , then pay your $ 8 and get ready for the big shear ."
negative,"... feels as if -lrb- there 's -rrb- a choke leash around your neck so director nick cassavetes can give it a good , hard yank whenever he wants you to feel something ."
negative,`` abandon '' will leave you wanting to abandon the theater .
negative,the story the movie tells is of brian de palma 's addiction to the junk-calorie suspense tropes that have all but ruined his career .
negative,"anyone who wants to start writing screenplays can just follow the same blueprint from hundreds of other films , sell it to the highest bidder and walk away without anyone truly knowing your identity ."
negative,a cautionary tale about the folly of superficiality that is itself endlessly superficial .
negative,shows moments of promise but ultimately succumbs to cliches and pat storytelling .
negative,"kicks off with an inauspicious premise , mopes through a dreary tract of virtually plotless meanderings and then ends with a whimper ."
negative,"like the hanks character , he 's a slow study : the action is stilted and the tabloid energy embalmed ."
negative,"although ... visually striking and slickly staged , it 's also cold , grey , antiseptic and emotionally desiccated ."
negative,"other than a mildly engaging central romance , hospital is sickly entertainment at best and mind-destroying cinematic pollution at worst ."
negative,a puppy dog so desperate for attention it nearly breaks its little neck trying to perform entertaining tricks .
negative,the screenplay flounders under the weight of too many story lines .
negative,"the merchant-ivory team continues to systematically destroy everything we hold dear about cinema , only now it 's begun to split up so that it can do even more damage ."
negative,"star trek was kind of terrific once , but now it is a copy of a copy of a copy ."
negative,everything about it from the bland songs to the colorful but flat drawings is completely serviceable and quickly forgettable .
negative,"the biggest problem i have -lrb- other than the very sluggish pace -rrb- is we never really see her esther blossom as an actress , even though her talent is supposed to be growing ."
negative,adam sandler 's eight crazy nights grows on you -- like a rash .
negative,there 's no good answer to that one .
negative,"boll uses a lot of quick cutting and blurry step-printing to goose things up , but dopey dialogue and sometimes inadequate performances kill the effect ."
negative,"it 's leaden and predictable , and laughs are lacking ."
negative,"the setting turns out to be more interesting than any of the character dramas , which never reach satisfying conclusions ."
negative,-lrb- t -rrb- oo many of these gross out scenes ...
negative,completely creatively stillborn and executed in a manner that i 'm not sure could be a single iota worse ... a soulless hunk of exploitative garbage .
negative,one key problem with these ardently christian storylines is that there is never any question of how things will turn out .
negative,has a customarily jovial air but a deficit of flim-flam inventiveness .
negative,one big blustery movie where nothing really happens .
negative,"the movie is the equivalent of french hip-hop , which also seems to play on a 10-year delay ."
negative,"a shoddy male hip hop fantasy filled with guns , expensive cars , lots of naked women and rocawear clothing ."
negative,"astonishing is n't the word -- neither is incompetent , incoherent or just plain crap ."
negative,a big fat pain .
negative,"madonna has made herself over so often now , there 's apparently nothing left to work with , sort of like michael jackson 's nose ."
negative,"blue crush follows the formula , but throws in too many conflicts to keep the story compelling ."
negative,idiotic and ugly .
negative,the only thing to fear about `` fear dot com '' is hitting your head on the theater seat in front of you when you doze off thirty minutes into the film .
negative,this new zealand coming-of-age movie is n't really about anything .
negative,"at every opportunity to do something clever , the film goes right over the edge and kills every sense of believability ... all you have left is a no-surprise series of explosions and violence while banderas looks like he 's not trying to laugh at how bad it"
negative,what ` blade runner ' would 've looked like as a low-budget series on a uhf channel .
negative,the good girl is a film in which the talent is undeniable but the results are underwhelming .
negative,hip-hop prison thriller of stupefying absurdity .
negative,the truth about charlie is that it 's a brazenly misguided project .
negative,comes across as a fairly weak retooling .
negative,has all the scenic appeal of a cesspool .
negative,"another wholly unnecessary addition to the growing , moldering pile of , well , extreme stunt pictures ."
negative,"at some point , all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill ."
negative,"i can imagine this movie as a b & w british comedy , circa 1960 , with peter sellers , kenneth williams , et al. , but at this time , with this cast , this movie is hopeless ."
negative,it 's a bad sign in a thriller when you instantly know whodunit .
negative,"allegiance to chekhov , which director michael cacoyannis displays with somber earnestness in the new adaptation of the cherry orchard , is a particularly vexing handicap ."
negative,"the film does n't have enough innovation or pizazz to attract teenagers , and it lacks the novel charm that made spy kids a surprising winner with both adults and younger audiences ."
negative,a loquacious and dreary piece of business .
negative,a generic family comedy unlikely to be appreciated by anyone outside the under-10 set .
negative,"an unencouraging threefold expansion on the former mtv series , accompanying the stunt-hungry dimwits in a random series of collected gags , pranks , pratfalls , dares , injuries , etc. ."
negative,sewer rats could watch this movie and be so skeeved out that they 'd need a shower .
negative,the film is flat .
negative,stiff and schmaltzy and clumsily directed .
negative,leaves viewers out in the cold and undermines some phenomenal performances .
negative,"loosely speaking , we 're in all of me territory again , and , strictly speaking , schneider is no steve martin ."
negative,"a sleep-inducingly slow-paced crime drama with clumsy dialogue , heavy-handed phoney-feeling sentiment , and an overly-familiar set of plot devices ."
negative,... comes alive only when it switches gears to the sentimental .
negative,"an empty exercise , a florid but ultimately vapid crime melodrama with lots of surface flash but little emotional resonance ."
negative,the movie generates plot points with a degree of randomness usually achieved only by lottery drawing .
negative,a battle between bug-eye theatre and dead-eye matinee .
negative,the rollerball sequences feel sanitised and stagey .
negative,and it 's not that funny -- which is just generally insulting .
negative,"not only are the film 's sopranos gags incredibly dated and unfunny , they also demonstrate how desperate the makers of this ` we 're - doing-it-for - the-cash ' sequel were ."
negative,epps has neither the charisma nor the natural affability that has made tucker a star .
negative,there 's a reason why halftime is only fifteen minutes long .
negative,"sadly , ` garth ' has n't progressed as nicely as ` wayne . '"
negative,"call me a cynic , but there 's something awfully deadly about any movie with a life-affirming message ."
negative,"when your subject is illusion versus reality , should n't the reality seem at least passably real ?"
negative,"those who are only mildly curious , i fear , will be put to sleep or bewildered by the artsy and often pointless visuals ."
negative,"the pacing is deadly , the narration helps little and naipaul , a juicy writer , is negated ."
negative,could n't someone take rob schneider and have him switch bodies with a funny person ?
negative,"in its chicken heart , crush goes to absurd lengths to duck the very issues it raises ."
negative,"forages for audience sympathy like a temperamental child begging for attention , giving audiences no reason to truly care for its decrepit freaks beyond the promise of a reprieve from their incessant whining ."
negative,schaefer 's ... determination to inject farcical raunch ... drowns out the promise of the romantic angle .
negative,it all comes down to whether you can tolerate leon barlow .
negative,fails to convince the audience that these brats will ever be anything more than losers .
negative,"an unremittingly ugly movie to look at , listen to , and think about , it is quite possibly the sturdiest example yet of why the dv revolution has cheapened the artistry of making a film ."
negative,"the story has its redundancies , and the young actors , not very experienced , are sometimes inexpressive ."
negative,we just do n't really care too much about this love story .
negative,it appears as if even the filmmakers did n't know what kind of movie they were making .
negative,even murphy 's expert comic timing and famed charisma ca n't rescue this effort .
negative,a cockeyed shot all the way .
negative,the story itself is actually quite vapid .
negative,the dialogue is very choppy and monosyllabic despite the fact that it is being dubbed .
negative,it 's just that it 's so not-at-all-good .
negative,the only type of lives this glossy comedy-drama resembles are ones in formulaic mainstream movies .
negative,"it sounds like another clever if pointless excursion into the abyss , and that 's more or less how it plays out ."
negative,"a kilted jackson is an unsettling sight , and indicative of his , if you will , out-of-kilter character , who rambles aimlessly through ill-conceived action pieces ."
negative,"loud , chaotic and largely unfunny ."
negative,"just consider what new best friend does not have , beginning with the minor omission of a screenplay ."
negative,"like many such biographical melodramas , it suffers from the awkwardness that results from adhering to the messiness of true stories ."
negative,"if the predictability of bland comfort food appeals to you , then the film is a pleasant enough dish ."
negative,so bland and utterly forgettable that it might as well have been titled generic jennifer lopez romantic comedy .
negative,"if you enjoy being rewarded by a script that assumes you are n't very bright , then blood work is for you ."
negative,"the movie is like a year late for tapping into our reality tv obsession , and even tardier for exploiting the novelty of the `` webcast . ''"
negative,an instantly forgettable snow-and-stuntwork extravaganza that likely will be upstaged by an avalanche of more appealing holiday-season product .
negative,"spider-man is about growing strange hairs , getting a more mature body , and finding it necessary to hide new secretions from the parental units ."
negative,feels strangely hollow at its emotional core .
negative,"the movie has a script -lrb- by paul pender -rrb- made of wood , and it 's relentlessly folksy , a procession of stagy set pieces stacked with binary oppositions ."
negative,"you emerge dazed , confused as to whether you 've seen pornography or documentary ."
negative,how about surprising us by trying something new ?
negative,"... an airless , prepackaged julia roberts wannabe that stinks so badly of hard-sell image-mongering you 'll wonder if lopez 's publicist should share screenwriting credit ."
negative,the scriptwriters are no less a menace to society than the film 's characters .
negative,the only entertainment you 'll derive from this choppy and sloppy affair will be from unintentional giggles -- several of them .
negative,the lack of naturalness makes everything seem self-consciously poetic and forced ... it 's a pity that -lrb- nelson 's -rrb- achievement does n't match his ambition .
negative,i suspect that you 'll be as bored watching morvern callar as the characters are in it .
negative,extremely bad .
negative,the kind of film that leaves you scratching your head in amazement over the fact that so many talented people could participate in such an ill-advised and poorly executed idea .
negative,"neither as scary-funny as tremors nor demented-funny as starship troopers , the movie is n't tough to take as long as you 've paid a matinee price ."
negative,there 's a whole heap of nothing at the core of this slight coming-of-age\/coming-out tale .
negative,"by no means a slam-dunk and sure to ultimately disappoint the action fans who will be moved to the edge of their seats by the dynamic first act , it still comes off as a touching , transcendent love story ."
negative,exhibits the shallow sensationalism characteristic of soap opera ... more salacious telenovela than serious drama .
negative,"you see the movie and you think , zzzzzzzzz ."
negative,"a horror movie with seriously dumb characters , which somewhat dilutes the pleasure of watching them stalked by creepy-crawly bug things that live only in the darkness ."
negative,"but seriously , folks , it does n't work ."
negative,"the characters , cast in impossibly contrived situations , are totally estranged from reality ."
negative,"-lrb- janey -rrb- forgets about her other obligations , leading to a tragedy which is somehow guessable from the first few minutes , maybe because it echoes the by now intolerable morbidity of so many recent movies ."
negative,by-the-numbers yarn .
negative,the new film of anton chekhov 's the cherry orchard puts the ` ick ' in ` classic . '
negative,it 's rare that a movie can be as intelligent as this one is in every regard except its storyline ; everything that 's good is ultimately scuttled by a plot that 's just too boring and obvious .
negative,one of those decades-spanning historical epics that strives to be intimate and socially encompassing but fails to do justice to either effort in three hours of screen time .
negative,fairly run-of-the-mill .
negative,i have a confession to make : i did n't particularly like e.t. the first time i saw it as a young boy .
negative,"little more than a stylish exercise in revisionism whose point ... is no doubt true , but serves as a rather thin moral to such a knowing fable ."
negative,it 's supposed to be a romantic comedy - it suffers from too much norma rae and not enough pretty woman .
negative,"the slapstick is labored , and the bigger setpieces flat ."
negative,"the story is -- forgive me -- a little thin , and the filmmaking clumsy and rushed ."
negative,"a dull , simple-minded and stereotypical tale of drugs , death and mind-numbing indifference on the inner-city streets ."
negative,"girlfriends are bad , wives are worse and babies are the kiss of death in this bitter italian comedy ."
negative,every conceivable mistake a director could make in filming opera has been perpetrated here .
negative,"the acting is just fine , but there 's not enough substance here to sustain interest for the full 90 minutes , especially with the weak payoff ."
negative,"aloof and lacks any real raw emotion , which is fatal for a film that relies on personal relationships ."
negative,"the metaphors are provocative , but too often , the viewer is left puzzled by the mechanics of the delivery ."
negative,this thing works on no level whatsoever for me .
negative,it is n't that stealing harvard is a horrible movie -- if only it were that grand a failure !
negative,"the movie 's major and most devastating flaw is its reliance on formula , though , and it 's quite enough to lessen the overall impact the movie could have had ."
negative,"once again , director chris columbus takes a hat-in-hand approach to rowling that stifles creativity and allows the film to drag on for nearly three hours ."
negative,koepp 's screenplay is n't nearly surprising or clever enough to sustain a reasonable degree of suspense on its own .
negative,a negligible british comedy .
negative,"the movie 's plot is almost entirely witless and inane , carrying every gag two or three times beyond its limit to sustain a laugh ."
negative,a film that should be relegated to a dark video store corner is somehow making its way instead to theaters .
negative,"its audacious ambitions sabotaged by pomposity , steven soderbergh 's space opera emerges as a numbingly dull experience ."
negative,dismally dull sci-fi comedy .
negative,"paul bettany is good at being the ultra-violent gangster wannabe , but the movie is certainly not number 1 ."
negative,the fact that it is n't very good is almost beside the point .
negative,nothing about the film -- with the possible exception of elizabeth hurley 's breasts -- is authentic .
negative,"merely -lrb- and literally -rrb- tosses around sex toys and offers half-hearted paeans to empowerment that are repeatedly undercut by the brutality of the jokes , most at women 's expense ."
negative,the film 's most improbable feat ?
negative,"if you are willing to do this , then you so crazy !"
negative,here the love scenes all end in someone screaming .
negative,"the movie ends with outtakes in which most of the characters forget their lines and just utter ` uhhh , ' which is better than most of the writing in the movie ."
negative,"the film has a nearly terminal case of the cutes , and it 's neither as funny nor as charming as it thinks it is ."
negative,"gets the look and the period trappings right , but it otherwise drowns in a sea of visual and verbal clichés ."
negative,... this is n't even a movie we can enjoy as mild escapism ; it is one in which fear and frustration are provoked to intolerable levels .
negative,"the plot grows thin soon , and you find yourself praying for a quick resolution ."
negative,includes too much obvious padding .
negative,diane lane 's sophisticated performance ca n't rescue adrian lyne 's unfaithful from its sleazy moralizing .
negative,"can be as tiresome as 9 seconds of jesse helms ' anti- castro rhetoric , which are included"
negative,"there 's no point of view , no contemporary interpretation of joan 's prefeminist plight , so we 're left thinking the only reason to make the movie is because present standards allow for plenty of nudity ."
negative,"there 's nothing exactly wrong here , but there 's not nearly enough that 's right ."
negative,black-and-white and unrealistic .
negative,"yet another iteration of what 's become one of the movies ' creepiest conventions , in which the developmentally disabled are portrayed with almost supernatural powers to humble , teach and ultimately redeem their mentally `` superior '' friends , family ..."
negative,"the tuxedo was n't just bad ; it was , as my friend david cross would call it , ` hungry-man portions of bad ' ."
negative,an unsuccessful attempt at a movie of ideas .
negative,"such a fine idea for a film , and such a stultifying , lifeless execution ."
negative,not completely loveable -- but what underdog movie since the bad news bears has been ?
negative,... irritating soul-searching garbage .
negative,it 's both sitcomishly predictable and cloying in its attempts to be poignant .
negative,"then again , in a better movie , you might not have noticed ."
negative,"where this was lazy but enjoyable , a formula comedy redeemed by its stars , that is even lazier and far less enjoyable ."
negative,"for the rest of us , sitting through dahmer 's two hours amounts to little more than punishment ."
negative,"eddie murphy and owen wilson have a cute partnership in i spy , but the movie around them is so often nearly nothing that their charm does n't do a load of good ."
negative,"no one can doubt the filmmakers ' motives , but the guys still feels counterproductive ."
negative,did we really need a remake of `` charade ? ''
negative,a domestic melodrama with weak dialogue and biopic cliches .
negative,you 'll just have your head in your hands wondering why lee 's character did n't just go to a bank manager and save everyone the misery .
negative,a sloppy slapstick throwback to long gone bottom-of-the-bill fare like the ghost and mr. chicken .
negative,"this is sandler running on empty , repeating what he 's already done way too often ."
negative,"at three hours and with very little story or character development , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without sacrificing any of the cultural intrigue ."
negative,it labours as storytelling .
negative,it appears to have been made by people to whom the idea of narrative logic or cohesion is an entirely foreign concept .
negative,"a woefully dull , redundant concept that bears more than a whiff of exploitation , despite iwai 's vaunted empathy ."
negative,the characters are paper thin and the plot is so cliched and contrived that it makes your least favorite james bond movie seem as cleverly plotted as the usual suspects .
negative,"i 'm sure the filmmaker would disagree , but , honestly , i do n't see the point ."
negative,"why `` they '' were here and what `` they '' wanted and quite honestly , i did n't care ."
negative,just dreadful .
negative,"lots of effort and intelligence are on display but in execution it is all awkward , static , and lifeless rumblings ."
negative,"we started to wonder if ... some unpaid intern had just typed ` chris rock , ' ` anthony hopkins ' and ` terrorists ' into some univac-like script machine ."
negative,"the film , like jimmy 's routines , could use a few good laughs ."
negative,the original was n't a good movie but this remake makes it look like a masterpiece !
negative,it 's bedeviled by labored writing and slack direction .
negative,"the director , with his fake backdrops and stately pacing , never settles on a consistent tone ."
negative,the problem with `` xxx '' is that its own action is n't very effective .
negative,a cheap scam put together by some cynical creeps at revolution studios and imagine entertainment to make the suckers out there surrender $ 9 and 93 minutes of unrecoverable life .
negative,translation : ` we do n't need to try very hard . '
negative,"you 'll forget about it by monday , though , and if they 're old enough to have developed some taste , so will your kids ."
negative,"this odd , distant portuguese import more or less borrows from bad lieutenant and les vampires , and comes up with a kind of art-house gay porn film ."
negative,"gaghan captures the half-lit , sometimes creepy intimacy of college dorm rooms , a subtlety that makes the silly , over-the-top coda especially disappointing ."
negative,at best this is a film for the under-7 crowd .
negative,first-timer john mckay is never able to pull it back on course .
negative,"an ambitious , guilt-suffused melodrama crippled by poor casting ."
negative,"the sum of all fears is remarkably fuddled about motives and context , which drains it of the dramatic substance that would shake us in our boots -lrb- or cinema seats -rrb- ."
negative,phoned-in business as usual .
negative,"enough is not a bad movie , just mediocre ."
negative,i do n't think most of the people who loved the 1989 paradiso will prefer this new version .
negative,"behan 's memoir is great material for a film -- rowdy , brawny and lyrical in the best irish sense -- but sheridan has settled for a lugubrious romance ."
negative,"unsurprisingly , the way this all works out makes the women look more like stereotypical caretakers and moral teachers , instead of serious athletes ."
negative,"as in aimless , arduous , and arbitrary ."
negative,"lookin ' for sin , american-style ?"
negative,"... an incredibly heavy-handed , manipulative dud that feels all too familiar ."
negative,"seagal ran out of movies years ago , and this is just the proof ."
negative,"it 's a stale , overused cocktail using the same olives since 1962 as garnish ."
negative,naipaul fans may be disappointed .
negative,"the whole thing 's fairly lame , making it par for the course for disney sequels ."
negative,"some movies were made for the big screen , some for the small screen , and some , like ballistic : ecks vs. sever , were made for the palm screen ."
negative,a devastating indictment of unbridled greed and materalism .
negative,"fails in making this character understandable , in getting under her skin , in exploring motivation ... well before the end , the film grows as dull as its characters , about whose fate it is hard to care ."
negative,"it would be churlish to begrudge anyone for receiving whatever consolation that can be found in dragonfly , yet it is impossible to find the film anything but appalling , shamelessly manipulative and contrived , and totally lacking in conviction ."
negative,the very simple story seems too simple and the working out of the plot almost arbitrary .
negative,"ritchie 's film is easier to swallow than wertmuller 's polemical allegory , but it 's self-defeatingly decorous ."
negative,"90 punitive minutes of eardrum-dicing gunplay , screeching-metal smashups , and flaccid odd-couple sniping ."
negative,"the screenplay does too much meandering , norton has to recite bland police procedural details , fiennes wanders around in an attempt to seem weird and distanced , hopkins looks like a drag queen ."
negative,frida is n't that much different from many a hollywood romance .
negative,"talky , artificial and opaque ... an interesting technical exercise , but a tedious picture ."
negative,"american and european cinema has amassed a vast holocaust literature , but it is impossible to think of any film more challenging or depressing than the grey zone ."
negative,it 's kind of sad that so many people put so much time and energy into this turkey .
negative,"he seems to want both , but succeeds in making neither ."
negative,a peculiar misfire that even tunney ca n't save .
negative,it still feels like a prison stretch .
negative,"talkiness is n't necessarily bad , but the dialogue frequently misses the mark ."
negative,what we get in feardotcom is more like something from a bad clive barker movie .
negative,"each story is built on a potentially interesting idea , but the first two are ruined by amateurish writing and acting , while the third feels limited by its short running time ."
negative,"an exceptionally dreary and overwrought bit of work , every bit as imperious as katzenberg 's the prince of egypt from 1998 ."
negative,"it all starts to smack of a hallmark hall of fame , with a few four letter words thrown in that are generally not heard on television ."
negative,"well , in some of those , the mother deer even dies ."
negative,the picture emerges as a surprisingly anemic disappointment .
negative,"at 90 minutes this movie is short , but it feels much longer ."
negative,this is the case of a pregnant premise being wasted by a script that takes few chances and manages to insult the intelligence of everyone in the audience .
negative,"to me , it sounds like a cruel deception carried out by men of marginal intelligence , with reactionary ideas about women and a total lack of empathy ."
negative,"judd 's characters ought to pick up the durable best seller smart women , foolish choices for advice ."
negative,this is the kind of movie that gets a quick release before real contenders arrive in september .
negative,"a sham construct based on theory , sleight-of-hand , and ill-wrought hypothesis ."
negative,an opportunity missed .
negative,"... unlikable , uninteresting , unfunny , and completely , utterly inept ."
negative,clare peploe 's airless movie adaptation could use a little american pie-like irreverence .
negative,"equilibrium the movie , as opposed to the manifesto , is really , really stupid ."
negative,"at best , cletis tout might inspire a trip to the video store -- in search of a better movie experience ."
negative,no film could possibly be more contemptuous of the single female population .
negative,"the screenplay is hugely overwritten , with tons and tons of dialogue -- most of it given to children ."
negative,one of the most incoherent features in recent memory .
negative,"distances you by throwing out so many red herrings , so many false scares , that the genuine ones barely register ."
negative,"there 's no excuse for following up a delightful , well-crafted family film with a computer-generated cold fish ."
negative,"here 's a case of two actors who do everything humanly possible to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior ."
negative,this is the kind of movie where the big scene is a man shot out of a cannon into a vat of ice cream .
negative,nothing more or less than an outright bodice-ripper -- it should have ditched the artsy pretensions and revelled in the entertaining shallows .
negative,"the star who helped give a spark to `` chasing amy '' and `` changing lanes '' falls flat as thinking man cia agent jack ryan in this summer 's new action film , `` the sum of all fears . ''"
negative,"kids do n't mind crappy movies as much as adults , provided there 's lots of cute animals and clumsy people ."
negative,"the direction occasionally rises to the level of marginal competence , but for most of the film it is hard to tell who is chasing who or why ."
negative,a work that lacks both a purpose and a strong pulse .
negative,"a pale xerox of other , better crime movies ."
negative,"demme gets a lot of flavor and spice into his charade remake , but he ca n't disguise that he 's spiffing up leftovers that are n't so substantial or fresh ."
negative,it aimlessly and unsuccessfully attempts to fuse at least three dull plots into one good one .
negative,and it 's a lousy one at that .
negative,"if swimfan does catch on , it may be because teens are looking for something to make them laugh ."
negative,"-lrb- a -rrb- boldly stroked , luridly coloured , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain ."
negative,the only fun part of the movie is playing the obvious game .
negative,"despite its visual virtuosity , ` naqoyqatsi ' is banal in its message and the choice of material to convey it ."
negative,"like rudy yellow lodge , eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider ."
negative,"hoffman waits too long to turn his movie in an unexpected direction , and even then his tone retains a genteel , prep-school quality that feels dusty and leatherbound ."
negative,at times auto focus feels so distant you might as well be watching it through a telescope .
negative,"the characters are based on stock clichés , and the attempt to complicate the story only defies credibility ."
negative,"not a strike against yang 's similarly themed yi yi , but i found what time ?"
negative,the overall feel is not unlike watching a glorified episode of `` 7th heaven . ''
negative,a wannabe comedy of manners about a brainy prep-school kid with a mrs. robinson complex founders on its own preciousness -- and squanders its beautiful women .
negative,"there 's the plot , and a maddeningly insistent and repetitive piano score that made me want to scream ."
negative,"it 's a glorified sitcom , and a long , unfunny one at that ."
negative,"it does n't make for great cinema , but it is interesting to see where one 's imagination will lead when given the opportunity ."
negative,"an inconsequential , barely there bit of piffle ."
negative,chelsea walls is a case of too many chefs fussing over too weak a recipe .
negative,... hypnotically dull .
negative,"while the transgressive trappings -lrb- especially the frank sex scenes -rrb- ensure that the film is never dull , rodrigues 's beast-within metaphor is ultimately rather silly and overwrought , making the ambiguous ending seem goofy rather than provocative ."
negative,"a dim-witted and lazy spin-off of the animal planet documentary series , crocodile hunter is entertainment opportunism at its most glaring ."
negative,there is nothing redeeming about this movie .
negative,beware the quirky brit-com .
negative,the only reason you should see this movie is if you have a case of masochism and an hour and a half to blow .
negative,kurys seems intimidated by both her subject matter and the period trappings of this debut venture into the heritage business .
negative,a movie where story is almost an afterthought amidst a swirl of colors and inexplicable events .
negative,"aspires to the cracked lunacy of the adventures of buckaroo banzai , but thanks to an astonishingly witless script ends up more like the adventures of ford fairlane ."
negative,but there 's plenty to offend everyone ...
negative,"green ruins every single scene he 's in , and the film , while it 's not completely wreaked , is seriously compromised by that ."
negative,"yes , i have given this movie a rating of zero ."
negative,"after the first 10 minutes , which is worth seeing , the movie sinks into an abyss of clichés , depression and bad alternative music ."
negative,"once the downward spiral comes to pass , auto focus bears out as your typical junkie opera ..."
negative,"too intensely focused on the travails of being hal hartley to function as pastiche , no such thing is hartley 's least accessible screed yet ."
negative,"if we 're to slap protagonist genevieve leplouff because she 's french , do we have that same option to slap her creators because they 're clueless and inept ?"
negative,"in the name of an allegedly inspiring and easily marketable flick , the emperor 's club turns a blind eye to the very history it pretends to teach ."
negative,"for all its shoot-outs , fistfights , and car chases , this movie is a phlegmatic bore , so tedious it makes the silly spy vs. spy film the sum of all fears , starring ben affleck , seem downright hitchcockian ."
negative,"fails to satisfactorily exploit its gender politics , genre thrills or inherent humor ."
negative,"sinks so low in a poorly played game of absurd plot twists , idiotic court maneuvers and stupid characters that even freeman ca n't save it ."
negative,earnest yet curiously tepid and choppy recycling in which predictability is the only winner .
negative,"just as the lousy tarantino imitations have subsided , here comes the first lousy guy ritchie imitation ."
negative,the film 's maudlin focus on the young woman 's infirmity and her naive dreams play like the worst kind of hollywood heart-string plucking .
negative,it hates its characters .
negative,lurid and less than lucid work .
negative,there are few things more frustrating to a film buff than seeing an otherwise good movie marred beyond redemption by a disastrous ending .
negative,"this hastily mounted production exists only to capitalize on hopkins ' inclination to play hannibal lecter again , even though harris has no immediate inclination to provide a fourth book ."
negative,perhaps even the slc high command found writer-director mitch davis 's wall of kitsch hard going .
negative,in terms of execution this movie is careless and unfocused .
negative,a seriously bad film with seriously warped logic by writer-director kurt wimmer at the screenplay level .
negative,"an erotic thriller that 's neither too erotic nor very thrilling , either ."
negative,"... expands the horizons of boredom to the point of collapse , turning into a black hole of dullness , from which no interesting concept can escape ."
negative,"i 'll stay with the stage versions , however , which bite cleaner , and deeper ."
negative,... the maudlin way its story unfolds suggests a director fighting against the urge to sensationalize his material .
negative,it 's not as awful as some of the recent hollywood trip tripe ... but it 's far from a groundbreaking endeavor .
negative,"the story suffers a severe case of oversimplification , superficiality and silliness ."
negative,distinctly sub-par ... more likely to drown a viewer in boredom than to send any shivers down his spine .
negative,"entertaining enough , but nothing new"
negative,"the kids in the audience at the preview screening seemed bored , cheering the pratfalls but little else ; their parents , wise folks that they are , read books ."
negative,"be forewarned , if you 're depressed about anything before watching this film , you may just end up trying to drown yourself in a lake afterwards ."
negative,"it feels like very light errol morris , focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs ."
negative,"due to stodgy , soap opera-ish dialogue , the rest of the cast comes across as stick figures reading lines from a teleprompter ."
negative,the colorful masseur wastes its time on mood rather than riding with the inherent absurdity of ganesh 's rise up the social ladder .
negative,"stitch is a bad mannered , ugly and destructive little \*\*\*\* ."
negative,a painfully slow cliche-ridden film filled with more holes than clyde barrow 's car .
negative,"unfortunately , there is almost nothing in this flat effort that will amuse or entertain them , either ."
negative,the cumulative effect of watching this 65-minute trifle is rather like being trapped while some weird relative trots out the video he took of the family vacation to stonehenge .
negative,"so muddled , repetitive and ragged that it says far less about the horrifying historical reality than about the filmmaker 's characteristic style ."
negative,"like a three-ring circus , there are side stories aplenty -- none of them memorable ."
negative,"they just have problems , which are neither original nor are presented in convincing way ."
negative,"this overlong infomercial , due out on video before month 's end , is tepid and tedious ."
negative,"an acceptable way to pass a little over an hour with moviegoers ages 8-10 , but it 's unlikely to inspire anything more than a visit to mcdonald 's , let alone some savvy street activism ."
negative,nothing about this movie works .
negative,"when a movie asks you to feel sorry for mick jagger 's sex life , it already has one strike against it ."
negative,zellweger 's whiny pouty-lipped poof faced and spindly attempt at playing an ingenue makes her nomination as best actress even more of a an a
negative,an unsophisticated sci-fi drama that takes itself all too seriously .
negative,"as the movie dragged on , i thought i heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign ."
negative,"this is a movie filled with unlikable , spiteful idiots ; whether or not their friendship is salvaged makes no difference in the least ."
negative,"when not wallowing in its characters ' frustrations , the movie is busy contriving false , sitcom-worthy solutions to their problems ."
negative,the young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant ; the resolutions are too convenient .
negative,i found myself growing more and more frustrated and detached as vincent became more and more abhorrent .
negative,there 's no point in extracting the bare bones of byatt 's plot for purposes of bland hollywood romance .
negative,"one senses in world traveler and in his earlier film that freundlich bears a grievous but obscure complaint against fathers , and circles it obsessively , without making contact ."
negative,it 's a visual rorschach test and i must have failed .
negative,"unfortunately , carvey 's rubber-face routine is no match for the insipid script he has crafted with harris goldberg ."
negative,but it would be better to wait for the video .
negative,"not that any of us should be complaining when a film clocks in around 90 minutes these days , but the plotting here leaves a lot to be desired ."
negative,"violent , vulgar and forgettably entertaining ."
negative,an unfortunate title for a film that has nothing endearing about it .
negative,one-sided documentary offers simplistic explanations to a very complex situation .
