label,text
different,"Sentence 1: But Nelson claims he did it because he was drunk on beer , not because Rosenbaum was jewish . Sentence 2: Those two witnesses say that Nelson confessed to killing Rosenbaum , but claimed he did it because he was drunk on beer ."
different,Sentence 1: The legislation came after U.S. District Judge Lee R. West in Oklahoma City ruled last week that the FTC lacked authority to run the registry . Sentence 2: U.S. District Judge Lee R. West ruled Tuesday in Oklahoma City that the FTC lacks authority to run the registry .
different,"Sentence 1: One of the latest shootings was at a car on Sunday on I-270 , Franklin County sheriff 's Chief Deputy Steve Martin said . Sentence 2: A car and a house were hit in the new shootings , the chief deputy sheriff of Franklin County , Steve Martin , said ."
different,"Sentence 1: They were found in a stolen van , said James Flateau , a spokesman for the state Department of Correctional Services . Sentence 2: State troopers arrested the men in a stolen van at the Jubilee Market on Route 14 in Horseheads , said James Flateau , a Department of Correctional Services spokesman ."
different,"Sentence 1: That was a reversal from a loss of $ 35 million , or 20 cents , a year earlier . Sentence 2: Net income was 12 cents a share , compared with a net loss of $ 35 million , or 20 cents , a year earlier ."
different,Sentence 1: It has a margin of error of plus or minus 4 percentage points . Sentence 2: That poll had 712 likely voters and sampling error of plus or minus 3.7 percentage points .
different,"Sentence 1: On Monday , U.S. Army Pfc. Jessica Lynch was awarded the Bronze Star , Purple Heart and Prisoner of War medals at Walter Reed Army Medical Center . Sentence 2: Lynch , who returns to the hills of West Virigina Tuesday , also received the Purple Heart and Prisoner of War medals at Walter Reed Army Medical Center in Washington ."
different,"Sentence 1: Houston fourth-graders also performed similarly to national peers in writing . Sentence 2: "" New York City and Houston fourth-graders were at the national average in writing ."
different,"Sentence 1: Security forces stormed the building , but 129 hostages were killed along with the attackers . Sentence 2: Russian forces stormed the building to free the hostages but 129 people died in the operation ."
different,"Sentence 1: Just five months ago , Dean committed to accepting taxpayer money and vowed to attack any Democrat who didnt . Sentence 2: Just five months ago , Dean committed to accepting taxpayer money and the spending limits that come with it and vowed to attack any Democrat who didnt ."
different,Sentence 1: The FBI later learned that two of the hijackers had lived near Awadallah in San Diego . Sentence 2: The government charged that Awadallah knew both hijackers when they lived in the San Diego area .
different,"Sentence 1: With the test , Hubbard said , "" I believe that we have found the smoking gun . Sentence 2: "" We have found the smoking gun , "" investigating board member Scott Hubbard said ."
different,"Sentence 1: Italian Prime Minister Silvio Berlusconi , whose country holds the rotating EU presidency , said he was prepared to call another meeting of leaders next month . Sentence 2: Italian Prime Minister Silvio Berlusconi , chairing the summit , said he was prepared to call an extra informal meeting of leaders next month on the constitution if necessary ."
different,Sentence 1: The indictment supercedes a criminal complaint filed against Quattrone on April 23 with similar charges . Sentence 2: The indictment follows a criminal complaint filed by federal prosecutors on April 23 .
different,"Sentence 1: Gyorgy Heizler , head of the local disaster unit , said the coach was carrying 38 passengers . Sentence 2: The head of the local disaster unit , Gyorgy Heizler , said the coach driver had failed to heed red stop lights ."
different,"Sentence 1: The identical rovers will act as robotic geologists , searching for evidence of past water . Sentence 2: The rovers act as robotic geologists , moving on six wheels ."
different,"Sentence 1: On Saturday , the International Committee of the Red Cross said it was temporarily closing its offices in Baghdad and Basra . Sentence 2: The International Committee of the Red Cross , fearful for the safety of its staff operating in Iraq , announced it was temporarily shutting its offices in Baghdad and Basra ."
different,"Sentence 1: At 5 p.m. EDT , Grace 's center was near latitude 25.6 north , longitude 93.7 west or about 280 miles east-southeast of Corpus Christi . Sentence 2: At 11 a.m. EDT , Fabian 's center was near latitude 18.1 north and longitude 53.2 west , or about 550 miles east of the Leewards ."
different,"Sentence 1: It says the intervention force will confiscate weapons , reform the police , strengthen the courts and prison system and protect key institutions such as the Finance Ministry . Sentence 2: It will also help reform the Royal Solomon Islands Police , strengthen the courts and prisons system and protect key institutions such as the Finance Ministry from intimidation ."
different,"Sentence 1: The appeal came as NATO was preparing to the take command of the 5,000 strong International Security Assistance Force ( ISAF ) on Monday . Sentence 2: The North Atlantic Treaty Organisation on Monday assumes command of the 4.600-strong International Security Assistance Force ( ISAF ) which is helping with security and reconstruction in the Afghan capital ."
different,"Sentence 1: Democratic presidential candidate Joe Lieberman accused President Bush on Wednesday of presiding over a new economy with old thinking , and for failing to reward innovation in the workplace . Sentence 2: Democratic presidential candidate Joe Lieberman criticized President Bush on Wednesday for a sluggish economy that has kept Americans out of work ."
different,"Sentence 1: The battles marked day four of a U.S. sweep to hunt down supporters of Saddam Hussein 's fallen regime . Sentence 2: Twenty-seven Iraqis were killed , pushing the number of opposition deaths to about 100 in a U.S. operation to hunt down supporters of Saddam Hussein 's fallen regime ."
different,Sentence 1: Lawtey is not the first faith-based program in Florida 's prison system . Sentence 2: But Lawtey is the first entire prison to take that path .
different,Sentence 1: The House and Senate are expected to vote on the omnibus bill in the next two months . Sentence 2: The House Republican leadership said it expected to call members back Dec. 8 for a vote on the omnibus bill .
different,Sentence 1: But the signal is designed to make it more difficult for consumers to then transfer those copies to the Internet and make them available to potentially millions of others . Sentence 2: FCC officials said the embedded electronic signal is designed to make it more difficult for consumers to then transfer copies to the Internet .
different,"Sentence 1: Cubs outfielder Sammy Sosa was suspended for eight games by major league baseball Friday for using a corked bat . Sentence 2: Sammy Sosa was suspended for eight games by major league baseball Friday for using a corked bat , and he immediately appealed the decision ."
different,"Sentence 1: He also called Hovan a "" person of good reputation "" who had worked as a bus driver since 1967 . Sentence 2: Hovan , a resident of Trumbull , Conn . , had worked as a bus driver since 1967 and had no prior criminal record ."
different,"Sentence 1: This means Berlusconi will be safe from prosecution until he leaves elected office , scheduled for 2006 . Sentence 2: This means Berlusconi will be safe from prosecution until his term ends in 2006 , unless his government falls before then ."
different,"Sentence 1: Protesters had been calling for an end to the country 's hard-line establishment and for supreme leader Khamenei 's death . Sentence 2: The protesters denounced the country 's supreme leader , hard-liner Ayatollah Ali Khamenei ."
different,"Sentence 1: At 10 p.m. , Odette was centered about 295 miles south-southeast of Kingston , Jamaica , and was moving northeast near 8 mph . Sentence 2: At 10 p.m. Thursday , Odette was about 295 miles south-southeast of Kingston , Jamaica and about 900 miles south-southeast of Palm Beach ."
different,"Sentence 1: Shares of Ahold rose 12 cents , or 2.3 percent , to 5.35 euros in Amsterdam . Sentence 2: Ahold 's U.S. shares rose 52 cents , or 9 percent , to $ 6.30 ."
different,"Sentence 1: Metropolitan Ambulance spokesman James Howe said five people were taken to hospital and three were treated at the scene after yesterday 's incident . Sentence 2: Spokesman James Howe said five children aged between 4 and 17 were taken to hospital with neck and chest injuries , while three others were treated at the scene ."
different,Sentence 1: Kelly will begin meetings with Russian Deputy Foreign Minister Alexander Losyukov in Washington on Monday . Sentence 2: Russian Deputy Foreign Minister Alexander Losyukov said in Moscow Tuesday a firm date would be fixed by this months end .
different,"Sentence 1: If Poland , Spain and Germany were prepared to make concessions in Brussels , the basis for a deal could be found . Sentence 2: "" Poland , Spain and Germany , were ready to talk about a deal , "" he said ."
different,"Sentence 1: "" But I do question the motives of a deskbound president who assumes the garb of a warrior for the purposes of a speech . "" Sentence 2: Byrd , speaking from the Senate floor , said he questioned "" the motives of a deskbound president who assumes the garb of a warrior for purposes of a speech . """
different,"Sentence 1: The nine largest airlines had $ 75.4 billion in revenue last year . Sentence 2: Since Sept . 11 , 2001 , the six largest airlines have lost a combined $ 18 billion ."
different,"Sentence 1: The victim , who was also not identified , was taken to Kings County Hospital in critical condition . Sentence 2: The shooting victim was taken to Kings County Hospital Center , where he later died , the police said ."
different,"Sentence 1: About 24 percent of men who took placebo , or 1,147 men , developed prostate cancer . Sentence 2: The researchers found that 18 percent of the men who took finasteride , or 803 men , developed prostate cancer ."
different,Sentence 1: Local police authorities are treating the explosion as a criminal matter and nothing has been ruled out . Sentence 2: Acting New Haven Police Chief Francisco Ortiz said police were treating the explosion as a criminal matter .
different,"Sentence 1: No charges were announced , but the statement said legal proceedings were expected Monday . Sentence 2: An FBI statement said legal proceedings were expected Monday in federal court in Baltimore ."
different,"Sentence 1: The victims included seven Lebanese , four Egyptians , one Saudi and one Sudanese , the ministry official said . Sentence 2: State television said the dead included seven Lebanese , four Egyptians , one Saudi , one Sudanese and four whose nationalities were not named ."
different,"Sentence 1: The SIA says the DRAM market is expected to grow 2.9 percent to $ 15.7 billion in 2003 and 43 percent to $ 22.5 billion in 2004 . Sentence 2: The Americas market will decline 2.1 percent to $ 30.6 billion in 2003 , and then grow 15.7 percent to $ 35.4 billion in 2004 ."
different,"Sentence 1: A senior air force official and a member of parliament were also on board , state radio report said . Sentence 2: A senior air force official and a member of Parliament also died in the crash , it said ."
different,Sentence 1: A judge stayed an injunction against RIM that would have prevented it from selling the Blackberry device and services in the United States . Sentence 2: NTP also said it would seek an injunction preventing RIM from selling the BlackBerry in the United States .
different,"Sentence 1: As they wound through police barricades to the funeral home , many chanted "" Celia , Celia "" and sang snippets of her songs . Sentence 2: As they wound through police barricades to the funeral home , many chanted "" Celia , Celia . """
different,"Sentence 1: On Jan. 10 , Shawanda Denise McCalister , who was also pregnant , was found bound and strangled in her apartment in the same neighbourhood . Sentence 2: On Jan. 1 , Nikia Shanell Kilpatrick , who was pregnant , was found bound and strangled in her apartment ."
different,"Sentence 1: The scientists wanted to pick the minds of the Buddhist scholars about how best to use technology such as brain imaging to study consciousness . Sentence 2: The scientists , not surprisingly , wanted to pick the minds of the Buddhist scholars about how they meditate ."
different,"Sentence 1: Freddie Mac shares fell $ 1.49 , to $ 50.01 , on the New York Stock Exchange after official acknowledgment of the criminal investigation . Sentence 2: Freddie Mac shares fell $ 1.50 on Wednesday , to close at $ 50 on the New York Stock Exchange ."
different,"Sentence 1: It would be difficult to overestimate the potential dangers of the Remote Procedure Call ( RPC ) vulnerability . Sentence 2: The flaw involves the Remote Procedure Call ( RPC ) protocol , which deals with inter-computer communications ."
different,"Sentence 1: The yield fell 2 basis points to 1.41 percent , after reaching 1.4 percent on May 8 , the lowest since March 12 . Sentence 2: The yield fell 7 basis points to 3.61 percent , the lowest since March 12 and within 7 basis points of a 45-year low ."
different,"Sentence 1: Branch was later fired by the company and eventually filed a wrongful-termination suit that included details about the documents , the Journal story said . Sentence 2: The former employees filed wrongful-termination suits , dismissed in July 2002 , that included details about the documents , the Journal story said ."
different,"Sentence 1: Ryland Group ( nyse : RYL - news - people ) , a homebuilder and mortgage-finance company , sank $ 9.65 , or 11.6 percent , to $ 73.40 . Sentence 2: Swedish telecom equipment maker Ericsson ( nasdaq : QCOM - news - people ) jumped $ 2.88 , or 15.7 percent , to $ 21.28 ."
different,"Sentence 1: Last week , his lawyers asked Gov. Mark R. Warner to grant clemency , but the governor declined to intervene . Sentence 2: Last week , his lawyers asked Warner to grant clemency under certain conditions that would have lead to a new sentencing hearing ."
different,"Sentence 1: Hundreds of reporters and photographers swamped the courthouse grounds before the hearing , which was carried live on national cable networks . Sentence 2: Hundreds of reporters and photographers swamped the town and the short hearing involving the five-time All-Star was carried live on national cable networks ."
different,"Sentence 1: The bodies of former Invercargill man Warren Campbell , 32 , and climbing companion Jonathan Smith , 47 , were recovered from below Mt D 'Archiac late yesterday morning . Sentence 2: Warren David Campbell , 32 , and climbing companion Jonathan Smith , 47 , did not return as expected on Tuesday from climbing on Mt D 'Archiac in the McKenzie District ."
different,"Sentence 1: The Globe reported that Smiledge hasn 't spoken with his son , Joseph Druce , in eight years . Sentence 2: Smiledge said he hasn 't spoken with his son in eight years and wants nothing to do with him ."
different,"Sentence 1: Acting Police Chief Francisco Ortiz said the explosion was being treated as a criminal matter , but no possibility had been ruled out . Sentence 2: Acting New Haven Police Chief Francisco Ortiz said police were treating the explosion as a criminal matter ."
different,"Sentence 1: The technology-laced Nasdaq Composite Index .IXIC > rose 8.25 points , or 0.45 percent , to 1,861.15 . Sentence 2: The Nasdaq composite index dropped 6.8 percent , and the Standard & Poor 's fell 4.9 percent ."
different,"Sentence 1: The final will be at the new Home Depot Center in Carson on Oct. 12 . Sentence 2: Williams recently toured the new soccer-specific Home Depot Center in Carson , Calif ."
different,"Sentence 1: The parade , which moves west along Eastern Parkway in the Crown Heights section of Brooklyn , went through the district Davis represented . Sentence 2: The parade , which moved west along Eastern Parkway in Crown Heights past hundreds of thousands of spectators , went through the district that Davis represented ."
different,"Sentence 1: Klitschko said : "" I 'm excited to box in Los Angeles first and then against Lennox Lewis . Sentence 2: "" I am excited to be fighting in Los Angeles and on HBO , "" Klitschko said ."
different,"Sentence 1: The injured were taken to hospitals in Jefferson City and Columbia , a college town about 30 miles to the north . Sentence 2: The injured were taken to hospitals in Jefferson City and Columbia , about 48km north ; their conditions were not immediately available ."
different,"Sentence 1: The Chelsea defender Marcel Desailly has been the latest to speak out . Sentence 2: Marcel Desailly , the France captain and Chelsea defender , believes the latter is true ."
different,Sentence 1: Results from No. 2 U.S. soft drink maker PepsiCo Inc . ( nyse : PEP - news - people ) were likely to be in the spotlight . Sentence 2: Wall Street was also waiting for aluminum maker Alcoa Inc . ( nyse : PEP - news - people ) to report earnings after the close .
different,"Sentence 1: First , it 's found in most versions of Windows , including the new Windows Server 2003 . Sentence 2: It is the first "" critical "" flaw discovered and fixed in the new Windows Server 2003 ."
different,"Sentence 1: In court papers filed Tuesday , Lee asked for an injunction against Viacom 's use of the name , saying he had never given his consent for it to be used . Sentence 2: In papers filed Tuesday in Manhattan 's state Supreme Court , Lee asked for an injunction against Viacom 's use of the name Spike for TNN ."
different,"Sentence 1: Top U.S. executives are feeling increasingly sunny about business conditions and corporate profits , according to a survey released Monday . Sentence 2: Business confidence among top U.S. executives hit a 12-month high in the second quarter , according to a survey released Monday ."
different,"Sentence 1: More than 60 suspected cases have been reported in the United States , none of them fatal . Sentence 2: Sixty-five probable cases of SARS have been identified in the United States , along with 255 suspected cases ."
different,"Sentence 1: The first trial of a suspect in last year 's Bali nightclub bombings that killed more than 200 people opened in Indonesia today , Sky News reported . Sentence 2: One of the key suspects in the October nightclub bombings that killed more than 200 people in Bali went on trial Monday amid tight security ."
different,Sentence 1: A total of 114 soldiers were killed in the active combat phase that began March 20 . Sentence 2: A total of 114 U.S. soldiers were killed between the start of the war March 20 and the end of April .
different,"Sentence 1: H. Carl McCall , co-chairman of the exchange 's special committee on governance , resigned Thursday , saying Reed should start with a "" clean slate . "" Sentence 2: Reed arrived a day after H. Carl McCall , co-chairman of the exchange 's special committee on governance , resigned saying Reed should have a "" clean slate "" to make changes ."
different,"Sentence 1: But Adora Obi Nweze , the NAACP state president , said the state only tried to prove its conclusion of suicide , rather than consider the possibility of murder . Sentence 2: Adora Obi Nweze , the NAACP state president , said the state has refused to consider the possibility of murder ."
different,"Sentence 1: Sean Harrigan , president of the California Public Employees ' Retirement System , also suggested paring down the NYSE 's 27-member board , changing its composition and making it more accountable . Sentence 2: Sean Harrigan , president of the California Public Employees ' Retirement System , also suggested paring the NYSE 's 27-member board and allotting more seats to investors outside the securities industry ."
different,"Sentence 1: Foam flaking off from all over the tank left dozens of pockmarks each flight on the thermal tiles that cover much of the shuttle , Turcotte said . Sentence 2: During the problem liftoffs , foam left dozens of pockmarks on the thermal tiles that cover much of the shuttle , Turcotte said ."
different,"Sentence 1: After the further analysis of the subset data , the companies plan to discuss the results with regulators and then determine how to proceed . Sentence 2: The two companies plan further analysis of the subset data and will discuss the results with regulatory agencies ."
different,"Sentence 1: The panel said some of NASA 's cameras were obsolete and others no longer have a good view , because of civilian buildings built near them . Sentence 2: Others no longer have a good view , it said , because of civilian buildings built near them ."
different,"Sentence 1: Chaudhry was released 56 days later and the Fiji military installed an all-indigenous government led by Qarase , who won democratic elections in September 2001 . Sentence 2: The Fijian military installed an all-indigenous government led by Mr Qarase , who won democratic elections in September 2001 ."
different,"Sentence 1: Limbaugh 's lawyer , Roy Black , has accused the Palm Beach State Attorney 's Office of having political motives for investigating whether the conservative radio commentator bought painkillers illegally . Sentence 2: Limbaugh 's attorney , Roy Black , has accused the State Attorney 's Office of having political motives for its investigation ."
different,"Sentence 1: Likewise , the 30-year bond US30YT = RR slid 23 / 32 for a yield of 4.34 percent , up from 4.30 percent . Sentence 2: The 30-year bond US30YT = RR lost 16 / 32 , taking its yield to 4.20 percent from 4.18 percent ."
different,Sentence 1: An animal rights group waited Friday to find out if it has succeeded in putting a stop to a state-sponsored program allowing hunters to shoot wolves from airplanes in Alaska . Sentence 2: An Alaska judge has rejected an attempt by an animal rights group to stop a state-sponsored program allowing hunters to shoot wolves from airplanes in Alaska .
different,"Sentence 1: A BMI of 25 or above is considered overweight ; 30 or above is considered obese . Sentence 2: A BMI between 18.5 and 24.9 is considered normal , over 25 is considered overweight and 30 or greater is defined as obese ."
different,"Sentence 1: But Islamic Jihad 's main leadership in the Gaza Strip disowned the bombing , saying the group was still committed to the ceasefire . Sentence 2: The group 's leadership in Gaza insisted on Tuesday that it was still committed to the ceasefire ."
different,Sentence 1: A panel of the 9th US Circuit Court of Appeals upheld California 's assault weapons ban in a 2-1 ruling last December . Sentence 2: The December decision by the 9th U.S. Circuit Court of Appeals upheld California 's law banning certain assault weapons and revived the national gun-ownership debate .
different,"Sentence 1: The dollar was last at $ 1.1149 to the euro , close to its strongest level since April 30 . Sentence 2: The dollar pushed as high as $ 1.1115 to the euro in early trade , extending Tuesday 's one percent rally to hit its strongest level since April 30 ."
different,Sentence 1: Maria de Jesus Quiej Alvarez and Maria de Teresa Quiej Alvarez did not leave the private jet during a stop for customs inspection at Brown Field . Sentence 2: Maria de Jesus Quiej Alvarez and Maria de Teresa Quiej Alvarez arrived at the airport in separate ambulances .
different,"Sentence 1: Analysts say Davis , who faces a historic recall election in October , could get a boost in the polls with a budget plan in place . Sentence 2: Analysts say Davis , a Democrat , could get a boost in the polls if the 29-day-old budget crisis is resolved without further delay ."
different,"Sentence 1: Directed by Jonathan Lynn from a script by Elizabeth Hunter and Saladin K. Patterson . Sentence 2: Whole Nine Yards , "" and written by first-time screenwriters Elizabeth Hunter and Saladin K. Patterson ."
different,"Sentence 1: Marjorie Scardino , the chief executive , said : "" We have one headline . Sentence 2: Pearson , led by Marjorie Scardino , the chief executive , publishes its interim results this week ."
different,"Sentence 1: The woman felt threatened and went to the magistrate 's office , police said . Sentence 2: The woman reported that she felt threatened and obtained a warrant for Stackhouse 's arrest from the local magistrate 's office ."
different,"Sentence 1: Other retailers that will be affected are Argos , part of GUS , and privately owned Littlewoods . Sentence 2: The other main electrical goods retailers are Argos , part of GUS , privately owned Littlewoods and PowerHouse ."
different,"Sentence 1: By late afternoon , the Dow Jones industrial average was up 12.81 , or 0.1 percent , at 9,331.77 , having gained 201 points Monday to its highest level since July 2002 . Sentence 2: In morning trading , the Dow Jones industrial average was down 8.76 , or 0.1 percent , at 9,310.20 , having gained 201 points Monday ."
different,"Sentence 1: "" I ´ m very proud of the citizens of this state , "" Gov. John Baldacci said after votes from Tuesday ´ s referendum were counted . Sentence 2: "" I 'm very proud of the citizens of this state , "" said Gov. John Baldacci , a casino foe ."
different,"Sentence 1: And yes , Marilyn Monroe is definitely part of the story , titled "" Arthur Miller , Elia Kazan and the Blacklist : None Without Sin . "" Sentence 2: Note the subheading of this terrible parable in the "" American Masters "" series , "" Arthur Miller , Elia Kazan and the Blacklist : None Without Sin . """
different,Sentence 1: A view of the devastation left behind when a man drove his car through a crowded farmers market in Santa Monica on Wednesday . Sentence 2: The body of a victim lies under a yellow tarp in front of a car that plowed through a crowded farmers market in Santa Monica .
different,"Sentence 1: In 2001 , 8.4 per cent of six-year-olds and 15 per cent of 15-year-olds were obese . Sentence 2: One in seven 15-year-olds and nearly one in 10 six-year-olds are obese ."
different,Sentence 1: The conservancy helped in the purchase of the land from the Estate of Samuel Mills Damon for $ 22 million . Sentence 2: The park service purchased the land from the estate of Samuel Mills Damon for $ 22 million .
different,"Sentence 1: Even without call center requests , companies using the handset option must have 95 percent of their customers using the technology by the end of 2005 . Sentence 2: Those that choose the handset option must have 95 percent of their customers using the technology by the end of 2005 ."
different,"Sentence 1: In 1998 Intel invested $ 500 million in Micron , but later sold the equity it had bought , Mulloy said . Sentence 2: Earlier this year , Intel invested $ 123 million in Elpida Memory over two funding rounds , Mulloy said ."
different,"Sentence 1: Billy Hodge , 11 , is engrossed with the Harry Potter series books . Sentence 2: Indeed , the Harry Potter series stands in a class by itself ."
different,"Sentence 1: Mahmud controlled access to Saddam for everyone but immediate family members , Pentagon officials said . Sentence 2: Mahmud controlled access to Saddam and was frequently at his side ."
different,"Sentence 1: Though that slower spending made 2003 look better , many of the expenditures actually will occur in 2004 . Sentence 2: Though that slower spending made 2003 look better , many of the expenditures will actually occur in 2004 , making that year 's shortfall worse ."
different,"Sentence 1: Southwest exercised nine 2004 options and six 2005 options , which were accelerated for delivery next year . Sentence 2: Southwest said it recently exercised remaining options for the delivery of nine Boeing 737-700s next year ."
different,"Sentence 1: In recent years , he served on the faculty of the Manhattan School of Music . Sentence 2: Mr. Istomin was on the piano faculty of the Manhattan School of Music and participated in Professional Training Workshops at Carnegie Hall ."
different,"Sentence 1: "" I 'm disgusted , physically sick in the stomach , "" said Brent Newbury , president of the Rockland County Patrolmen 's Benevolent Association . Sentence 2: "" The whole thing is a travesty , "" fumed Brent Newbury , president of the Rockland County Patrolmen 's Benevolent Association ."
different,Sentence 1: Dallas Coach Don Nelson declared Nowitzki 's status as doubtful . Sentence 2: Coach Don Nelson declared Nowitzki out at the team 's morning shootaround .
different,"Sentence 1: Sovereign , based in Philadelphia , expects to close the acquisition in the first quarter of 2004 . Sentence 2: Sovereign said it expects the merger to close in the first quarter of 2004 , subject to regulatory and First Essex shareholder approval ."
different,"Sentence 1: The transaction will grant Handspring stockholders 0.09 of a share of Palm--and no shares of PalmSource--for each share of Handspring common stock . Sentence 2: Under the proposed terms of the transaction , and following the spinoff of PalmSource , Palm will exchange 0.09 shares for each share of Handspring ."
different,"Sentence 1: The crime report surveyed 11,600 police and law enforcement agencies nationwide . Sentence 2: The report details crime reported to law enforcement agencies statewide ."
different,"Sentence 1: The service also features a "" self-healing "" option that can provide continuous access to critical applications . Sentence 2: It also offers a "" self-healing "" option so businesses have continuous access to critical servers , data and applications ."
different,"Sentence 1: "" We think it 's great news , "" Enron spokesman Eric Thode said . Sentence 2: Enron spokesman Eric Thode declined to comment on the mediation order ."
different,"Sentence 1: UBS Warburg downgraded Altria , a Dow member , to "" neutral "" from "" buy , "" based on valuation . Sentence 2: It fell 0.5 percent after UBS downgraded it to "" neutral "" from "" buy , "" citing valuation ."
different,"Sentence 1: The statewide unemployment rate fell to 6.4 percent , down from a revised 6.7 percent in August . Sentence 2: The unemployment rate in San Joaquin County dipped last month to 8.5 percent , down nearly a full percentage point from August ."
different,"Sentence 1: Bob Schindler : That 's correct , and the strategy behind that is , we wanted to kind of smoke him out , to see where he was coming from . Sentence 2: "" We wanted to kind of smoke him out , to see where he was coming from , "" said Robert Schindler ."
different,"Sentence 1: In 1999 , the building 's owners , the Port Authority of New York and New Jersey , issued guidelines to upgrade the fireproofing to a thickness of 1 { inches . Sentence 2: The NIST discovered that in 1999 the Port Authority issued guidelines to upgrade the fireproofing to a thickness of 1 1 / 2 inches ."
different,"Sentence 1: "" And if that ain 't a Democrat , then I must be at the wrong meeting . "" Sentence 2: "" If that ain 't a Democrat , then I must be at the wrong meeting , "" he said to a standing ovation ."
different,"Sentence 1: Freeman 's civil hearing may be , on the surface , about a driver 's license . Sentence 2: Freeman said not having a driver license has been a burden ."
different,"Sentence 1: The tech-heavy Nasdaq Stock Markets composite index added 14.17 points or 0.94 per cent to 1,517.05 . Sentence 2: The Nasdaq Composite index , full of technology stocks , was lately up around 18 points ."
different,"Sentence 1: Nationwide , severe acute respiratory syndrome has infected more than 5,300 people , about two-thirds of world 's total , and killed 343 of them . Sentence 2: Severe acute respiratory syndrome has infected more than 8,300 worldwide and killed at least 790 , most of them in Asia ."
different,"Sentence 1: U.S. forces recently apprehended some 40 suspected foreign militants near the Syrian border and are now interrogating them . Sentence 2: The Third Armored Cavalry Regiment recently apprehended about 40 suspected fighters near the Syrian border , officials said ."
different,Sentence 1: Mr McDevitt has been granted control of three crucial aspects of policing in the Solomons . Sentence 2: Mr McDevitt has been granted control of three aspects of policing by Commissioner William Morrell .
different,"Sentence 1: Likewise , the 30-year bond < US30YT = RR > slid 1-11 / 32 for a yield of 4.38 percent , up from 4.30 percent . Sentence 2: The 30-year bond US30YT = RR jumped 20 / 32 , taking its yield to 4.14 percent from 4.18 percent ."
different,"Sentence 1: Cox said state police would still help his office in the investigation , but Sturdivant would not be involved . Sentence 2: On Friday , authorities had said the state police would head the investigation ."
different,"Sentence 1: Actor Noah Wyle , who has played Dr. John Carter since the shows inception in 1994 , extended his contract with the show through the 2004-2005 season . Sentence 2: Noah Wyle , who has played Dr. John Carter since the series launched in 1994 , has inked a one-year extension to his deal with producer Warner Bros. TV ."
different,"Sentence 1: After the shooting , Hoffine fled to the nearby home of a friend , and allowed her and her daughter to leave . Sentence 2: Hoffine drove to the home of a friend and told her what he had done before allowing the woman and her daughter to leave , Hurley said ."
different,"Sentence 1: The transfers would reduce P & G 's worldwide work force to slightly less than 100,000 . Sentence 2: The transfers would reduce P & G ’ s worldwide work force to slightly less than 100,000 , down from 110,000 several years ago ."
different,"Sentence 1: Agnew said Pinellas began baiting when rabies cases "" went from zero to 30 "" in 1995 . Sentence 2: Still , Pinellas rabies cases fell sharply to 17 in 1996 and 3 in 1997 , Agnew said ."
different,"Sentence 1: America Online last quarter lost 846,000 dial-up subscribers . Sentence 2: No wonder AOL lost 846,000 subscribers last quarter ."
different,Sentence 1: It cut taxes while balancing the budget for three years and reduced Europe 's second highest per capita national debt . Sentence 2: It cut taxes while still balancing the budget for three years and bringing down Europe 's highest national debt as a proportion of gross domestic product after Italy .
different,"Sentence 1: Britain has said it will oppose articles calling for closer coordination of tax and economic policy , to uphold the national right of veto . Sentence 2: Britain has said it wants to haggle over articles of the draft calling for closer coordination of tax and economic policy ."
different,Sentence 1: Bad publicity has already weakened sales which are highly profitable for retailers . Sentence 2: Bad publicity surrounding warranties has already sent sales into decline .
different,"Sentence 1: He made the same decree in June 2002 , but that measure was limited to the southern city of Arequipa amid fatal protests against the privatization of two power firms . Sentence 2: That measure was limited to the city of Arequipa amid protests , that killed three people , against the sale of two power firms ."
different,"Sentence 1: He claims it may seem unrealistic only because little effort has been devoted to the concept . Sentence 2: "" This proposal is modest compared with the space programme , and may seem unrealistic only because little effort has been devoted to it ."
different,"Sentence 1: The House version pays 80 percent of a senior 's first $ 2,000 in drug costs after a $ 250 deductible . Sentence 2: Under the House-passed plan , seniors would pay 20 percent of drug costs , plus a $ 250 deductible annually ."
different,Sentence 1: That objection was cited by PeopleSoft 's board in rejecting Oracle 's offer . Sentence 2: PeopleSoft 's board has recommended stockholders reject the offer .
different,"Sentence 1: The technology-laced Nasdaq Composite Index < .IXIC > was up 7.42 points , or 0.45 percent , at 1,653.44 . Sentence 2: The broader Standard & Poor 's 500 Index .SPX was 0.46 points lower , or 0.05 percent , at 997.02 ."
different,"Sentence 1: Aileen Boyle , a Simon & Schuster spokeswoman , declined to comment on any potential legal action . Sentence 2: Simon & Schuster declined comment on the potential lawsuit and would not confirm the contents of the story ."
different,"Sentence 1: In early U.S. trade , the euro was down 1.06 percent at $ 1.1607 < EUR = > . Sentence 2: In late afternoon trade in New York , the euro was down 0.83 percent against the dollar at $ 1.1633 < EUR = > ."
different,"Sentence 1: But the new study , from the Women 's Health Initiative , said the opposite . Sentence 2: The discovery so alarmed researchers that they stopped the study , known as the Women 's Health Initiative ."
different,"Sentence 1: Bremer will focus on the politics , Garner said , adding that he expects Bremer to arrive in Iraq by next week . Sentence 2: Bremer will focus on the politics and Garner on the rest of the reconstruction efforts , Garner said , adding that Bremer will arrive in Iraq by next week ."
