text,label
"@user @user Dont relent! Nuclear option! Crush the liberal scourge, Mr. President! Make the bleeding stop!#BuildThatWall #HuntThemDown #ImmigrantsGoBack#AmericaIsFull#WhereDoISendTheCheck",against
Muslim refugees should go to Muslim countries if they want to keep their Sharia culture - Sharia has no place in the Western world - Free Speech Time - @user,against
@user @user Wow! Great video. Rare to find women who agree with us. Thanks for the support. #MaleDomination,against
"No one gives less fucks than the guy that comments 'check your DM, ma' on bitches posts",against
@user All dirty vote bank politics. AAP rule has made Delhi to look like a big slum.Illegal migrants in Delhi have increased 3 time in AAP 3Y rule,against
Italia stopps agains 450 refugees. All working people around the world think evrybody has to stay home and make the own country better. But: 3 % of worldpopulation are in move for a better lifem they believe - this must get stopped quick.,against
"@user Pl don't play Vote Bank politics. Support centre in pushing out illegal migrants.After AAP coming to power,Delhi a SLUM",against
"Ladies, Before you request a dick pic, you must send a nude first. Be mindful.",against
"It’s too much loose pussy in the world to be raping bitches. Literally some of these skanks, goin on sight 💀💯",against
"DUMB CUNT OMM, JUST KNOW IM COMIN FOR YOU HOE",against
"""Fucking clueless woman should stay in the kitchen and not ruin a good man's name."" - A United fan after reading this, probably",against
"UK deports ""refugee"" children back to where they came from when they turn 18 - Free Speech Time - @user",against
Poland: Why don't Qatar and Saudi Arabia take Muslim refugees? This isn't a European problem! - Polish MP #StopTheInvasion,against
"Females-*you need to respect women more and stop calling us hoes*Lil pump-*you such a fucking hoe, I love it*Females- *that new Kanye and lil pump song is my shit*",against
Another perpetrator from the Middle East. Where are the Coptic Christians who where the real victims over there. Political Islamist's are very dangerous. They are not refugees they are fleeing the scene of the crime and the far Left welcome them here in Britain with open arms.,against
@user That bitch is the Godmother of PERVERSION! Crooked Hillary is like the Ugly Old Slut of the wild west that opens the Whorehouse!,against
Please don't force REAL Americans to have to step up and defend our border. Some feelings might get hurt.  #SSSS  #SeeSomethingSaySomething  ICE 866-347-2423 #StopTheInvasion,against
"Keep letting #IslamicMigrants off the boats and into your countries. #SendThemBack. The #NWO wants the destruction of Europe That's been their purpose all along. First, take away your #Soverignty then they take away your security. Keep voting in those #NWO #SocialistPoliticians.",against
@user @user Ok bitch stfu now get over it suck a dick ride a dick choke on a dick and die,against
"Californias U.S. Senator, Kamala Harris, her first piece of legislation, the Access to Counsel Act, by providing lawyers to anyone arriving at U.S. border crossings. #BuildTheWall#NoDACA#EndChainMigration#EndDiversityLotteryISIS THANKS YOU @user #KamalaHarris",against
@user could you try this on for me? #feminismiscancer,against
France: The imported muslim antisemitism against Jews in France increase. Jews have fear. And nobody stop this immigration !,against
Lol omg you’re such a whore. 😂😂😂 “Who does that Sara?” Blah blah bitch look at yourself😂😂🤘🏼,against
Domestic abuse is never okay.... Unless your wife is a bitch #WomenSuck,against
"oh you want a name fight ! ❛ you stupid COCK loving slut ! ,you fucking WHORE ! how do you like that huh you little shit ! ❜",against
Soon turists will stay away from Spain bathbeaches. Today  new refugees come to Spain from Maroco and escaped without registration and walk through the bathingpeople. 1600 come last days.,against
@user I don't care even if you cook those illegals for breakfast #DeportThemAll #BuildTheWall #IllegalAliens #NoDACA #MAGA #Trump2020,against
@user @user I myself have had quite enough of hysterical and damaged and fearful women claiming to speak for all womankind.,against
17-year-old charged in killing of teenager in Annapolis linked to MS-13 #NoAmnesty #NoDACA #DeportThemAll @user @user these are not anomalies this is becoming the norm.Immigration reform does not entail giving a free pass!,against
@user @user sometimes WOMEN are stupid too! Majority of white women voted for a sexist misogynist pig!,against
@user mermaids are women. Therefore they suck and have to be sacrificed #WomenSuck,against
I’m beside myself watching these “protests” in California‼️ #Unbelievable 🤬😡  A bunch of UNAmericans gathered together in order to spout off #bullshit‼️  #GTFO of our Country 🚫 #Trash🚮  #batshitcrazy  #UndocumentedIsCriminal #SendThemBack  #AmericaFirst #BuildTheWall🇺🇸,against
@user HAPPY MF BIRTHDAY TO ONE OF MY FAVORITES HOES 😝turn up bitch 😘I wish you many many more,against
@user @user @user How about holding parents responsible for breaking the law and endangering their children by illegally crossing the US border!  Catch and release is not a solution it's art of the US immigration problem!,against
You are very whore and your cunt enjoys it,against
Burundi government denies involvement in forced repatriation of refugees,against
And on and it goes. #BUILDTHATWALL,against
@user This comes from a rape whore who forced sharia down the throats of her constituents.,against
Chain Migration is not sustainable and needs to end NOW. It's time to break the chain! #EndChainMigration,against
"Illegal immigration drives up real estate prices, widens wealth-gaps, reduces high-tech investment, increases state and local tax burdens, hurts kids’ schools and college education, pushes Americans away from high-tech jobs",against
@user Will islam ever be at peace with its self as it goes to war with itself no wonder Uk people do not accept its refugees,against
I’ll still fuck a stupid Bitch up tho,against
This video is more relevant than ever. ABVP are goons with guns. DU #SendThemHome. No votes for thugs.,against
Shut up bitch and suck my cock,against
Most women that Know me just said 'now eric you Know you dont have no inner hoe' 😂 im 2 much of a gentleman but i know my hoe is deep down,against
#closetheborders for #IllegalImmigrants Do it now. It might already be too late!We don’t want more #nogozones in Europe.We don’t want more freeloaders and #mosques.We don’t want #sharialaws and #burqa’a in our cities and on our streets.,against
From why did i shag at fucking whore at kid is a mistake en the mis stake its self obviously we burnt a few innocent women thank them whores,against
"@user She, Jane Fonda the traitorous bitch, is one of the most despicable women to ever walk the face of…",against
@user Get these criminals off the roads and off the streets! #BackTheBlue #BuildThatWall,against
"@user Stop Using MLK to Support Illegal Aliens Who Kill Bladks, Take Jobs From Blacks and Destroy the Black Community  MLK did not Support Illegal #Immigration BLACK TRUMP SUPPORTER DROPS THE MIC, ""SANCTUARY CITIES ARE RACIST!""",against
Yes!! Say NO to @user @user immigration 3rd world bill!!  The 5 billion they promised in return is a poison pill! No other country allows unvetted people to just walk in and squat! Their bill will ruin us!,against
"@user @user @user @user @user @user 75% of illegal Aliens commit Felons such as ID, SSN and Welfare Theft Illegal #Immigration is not a Victimless Crime !",against
@user @user To take over your reign of the Most Hysterical Woman on a Delta Airlines flight?,against
Sadiq Khan reminding me more and more of Recep Tayyip Erdogan with his threats to harm the West through refugees....,against
"@user @user Good point. I guess he should “chew gum, move on married women like a bitch and grab them by the pussy”? -president of the Virgin Islands",against
@user Because nobody wants to watch a nasty skank bitch run her mouth!,against
Before you sign up to be a side bitch keep in mind that there’s a 99.9% chance of you getting your ass beat. K? K.,against
@user @user I hate you you fucking cunt bitch how fucking dare you I hope you wake up with mad cott…,against
@user It's women like Kathy Griffin that the word cunt is becoming just as popular here as it is in the United Kingdom and Australia.,against
"#follo @user See why #RGV South Texas is the most volatile area along entire #border with MexicoWhy we need to #BuildThatWallIllegal alien & MS13 arrests, stash houses, cartel exploits, drug seizures, Agent assaults, rescues & much more #follo #RETWEEET",against
@user Trudeau announces that Isqra Khalid is moral conscience of Canada and  that Moslems must be at the forefront fighting White racists who don't  want to be replaced by immigrants.https://t.co/X8PzfDxs8t,against
@user Say NO to @user @user immigration 3rd world bill!!  The 5 billion they promised in return is a poison pill! No other country allows unvetted people to just walk in and squat! Their bill will ruin us!,against
Angry Italian officials refuse to let this Italian commercial ship disembark 66 refugees &amp; migrants because they think it should have let Libyan coastguards intercept them and return them to inhumane detention centers instead,against
"@user Massive explosion in Muslim population,illegal migrants r root cause of pollution.Focus on aligning them as good citizens",against
"PM Trudeau on the defensive about immigration  Awesome,Candians are awakening and could mean the end of the white Obama up north...",against
Disgusting !!!#2Amendment #BuildThatWall #DeportThemAll #CivilWar #DeclassifyItAll,against
".@violetstirling - according to this video by @user , Iranian refugees in Sydney and Melbourne go home to Iran on vacation. Y'know, the place they're fleeing.https://t.co/QrytSoOKio",against
"Ladies we dont hate you for your size or looks, we hate you becuase youre all conniving bitches with no souls! #WomenSuck",against
"No bitch you don't look like a model, nor will you ever. So stop saying youre ugly so people will call you pretty! #AttentionWhores",against
@user @user some women love to be whores so don’t have if a pig wanna remove a pig from where he doesn’t belong! We need class,against
"@user Anyone who, ACTIVELY OR PASSIVELY, subscribes to immigration and especially assimilation is joining the battle to destroy our race, and it makes no difference whether their motivation comes from the Pope, Karl Marx, or Ayn Rand.",against
"It amazes me how many women masturbate at work... Please come work for me, I have a position open under my desk",against
someone: breathes ada: dumb whore cunt slut your moms a hoe kill yourself bitch get shot,against
Leidse jihadist Reda N. twee weken langer vast NO ISS NO TURKS no MOROCCANS no ISLAM borders close refugees are not welcome IN Europe EU NO MERKEL NO Cabinet RUTTE111 (King Alexander country verrarder (Zaid stays black) no animal suffering (fuck Sylvana),against
Illegal Alien Heroin Dealer Has Been Charged 41 Times In 10 Years via @user anyone explain to me why?#BuildTheWall #NoAmnesty #EndChainMigration #BanSanctuaryCities#EnforceUSLaws8 US Code 1325This FELON should never have been Free!,against
German Police Report: 100+ Germans victimized by migrant crime every dayâž¡ï¸Germans 6X more likely to be crime victims by migrants than reverse#Germany#RefugeesWelcome#CultureWars#DoesntFitTheNarrativehttps://t.co/yWMKCGhVIY,against
Retweeted Christopher C. Hull (@ChristopherHull):Immigrant from @user #TravelBan country shoots up...,against
African migrant who abused four boys in France says 'it's normal' in his country to kiss a teenager's genitals,against
"Behold the future DACA America - unless we Man The F*ck Up and Deport the illegal aliens.Sooner or later this will be us, having to take to streets crying out for our fellow Americans to MAN THE F*CK UP and save our girls.#NoDACA",against
"@user To the girl cop who I caught looking through my window, While my car was parked. Suck my whole dick and die hoe.",against
"I can lose weight, but you’ll always be a cunt ♥️ Don’t come at me, I will shut you the fuck down",against
retweet to end womens suffrage,against
Stop trying to prove you're a good driver ladies. Who do you think you're fooling?,against
It would be HUUUUGE if @user succeeds in killing special UN refugee agency for special people----Palestinians!  We pay for largest portion of UNRWA so that Palestinians remain thorn in side of Israel for decades!https://t.co/vQF4nZfa9b,against
"@user @user So triggered, its ok snowflake, you are the only bitch here. typical redneck inbred rape sup…",against
Bitches better stop wearing bonnets in public. Put a fucking hat on if you’re a lazy cunt like me. That’s what I do.,against
Why aren't women marching on the streets demanding the #draft for all women? Men know the answer. Women are lazy.,against
Because some women are stupid,against
@user >YET 'AGAIN'THE ONLY 'THING' THAT SO-CALLED 'REFUGEES' BRING TO 'THE RIGHTEOUS WESTERN WORLD' IS '#Terrorism' AND 'SEXUAL CRIMINALITY'THE 'TRUE #German PEOPLE' KNOW 'THIS'NOW 'THEY' ARE TELLING THE '#FakeNews #Politicians' TOO#Kothen #Germany #ref,against
"Getting her pussy and ass ate at the same time , now that's goals bitch",against
"Wow, looks like you're about to be induced on the ""fun"" game all your people are being forced into by ""peaceful"" muslim immigrants @user @user",against
@user I have an idea. #BuildThatWall Detention centers would be reduced dramatically if not eliminated. Problem solved.,against
@user Friends in Spain have said the same. They have lived there for 22 years and now claim life is not only becoming uncomfortable but its damned dangerous with muggins by african migrants commonplace. The Spanish are screwing Spain into the g,against
Next...working from whore houses ....coding with bitches for future augmented reality sex apps,against
Once a stripper always a skank an a ( Y ) a hole!!,against
"migrants armed w-sticks &amp; homemade flamethrowers broke through border fence CeutaðŸ‘‰15 border agents injured as 602 managed to break barrier.At this point, Spain must defy EU law, forcefully return them. What can weak EU do about it?",against
"#BuildThatwall #ICE ICE can not have a zero tolerance policy at the Boarder while they let EB5 Immigrant commit fraud and harm US citizens to gain permanent residency in the US. See print, sign, and mail 2 Dir. Vitiello support us - RT",against
Good news.We are against illegal immigrants.Bangladeshi must go your evidence and stay at Assam.,against
@ past me bitch you ok???? you fake ass slut,against
"Then no need to even buy your products, no biggie, love our Trump period @user @user #BuildTheWall #LockThemUp #EndDACA now !!!!!!!!!!!",against
A common occurrence at our borders is #HumanTrafficking and #SexTraffickimg. Did you know that there are many cases where #DACA recipients arrested for Human trafficking ?#TraffickStop #BulldTheWall #EndDACA#EndChainMigrationHere are just THREE cases,against
Jumping from guy to guy isn't funny or cute. It's mean. Men are human beings not pieces of meat and we deserve respect #WomenSuck,against
I'm about to cunt punt a Mexican bitch 😅 🏈,against
Tell us how big a #Slut you are and we tell the world!,against
Oh btw just to offend the femalesss CUNT CUNT CUNT WHORE CUNT WHORE SLUT BITCHSLUT FEMINISTSHIT,against
I hate girls that thing they are super hot when they're ugly as fuck! #WomenSuck,against
@user Moroccan kids having sex with a donkey (yes) and terrorists why should Europe take in any more refugees they spoil countries,against
@user you've turned into such trash #WomenSuck,against
"Putting women on pedestals, Gen Kelly, is why women are abused. We don't fall neatly into the madonna/whore categories. We're people FFS.",against
I kno this bitch pussy smells really bad because she cook steak rice n corn everyday,against
"@user @user @user Please discuss who will pay for all the services immigrants receive. 10K or more per child per year, education alone. Who will pay this and everything else??",against
"No apple, I don't want an amber alert for a stupid 16 yr old bitch that got into a 21 yr old pedos car .",against
@user Fucking cunt bitch has learned nothing from the election,against
"Twice-Deported Illegal Alien Buried Girlfriend In The Woods, Suspected Of Killing Her Still-Missing Toddler @user @user @user #NoAmnesty #NoDACA #BuildTheWall #StopTheInvasion #FollowYourOath#KeepAmericaSafe",against
@user I KNOW THIS! IT TRAVELED A YARD!!!!!!!!!!! #football #BuildTHATWall #KimKardasian,against
@user Then this Mein Kunt Bitch talks about respecting soldiers thats why all that its bS His racist ass i…,against
"@user @user Put this under the category:   News the MSM somehow ALWAYS manages to missUK: Muslim school teaches to KILL non-Muslims (Islamic Sharia Law)https://t.co/VfHwK62Z83Remigration 2018:  Easy come, easy GO!!",against
Syrian Refugees destroy hotel BIBLE'S &amp; property. They are not Coptic Christian refugees. Can I guess that they are Muslim refugees? The prime victims in the Mid East are Coptic Christians who been unable to travel with violent Muslims to the West.,against
Told “that tight dress is what makes you a whore” 😍😍😍😍,against
@user How is #AndrewGillum @user plan on paying for the Millions of #IllegalImmigrants that he plan on letting in? Are they coming to move in to #Americans/#Democrats home who support #DACA or his own home.Lets hope he has enough space.#America,against
Please tell me why the bitch next to me in the piercing line is so judgmental about everyone she fucking sees. SHUT THE FUCK UP.,against
Immigration Will Not Make America Great Again,against
"People in India be worried like where would those 40lakhs immigrants go. But what bout those indigenous people whose communities doesn’t even reach 40 lakhs. Think for those Indians living in Assam. If you care so much for immigrats, you can take them home in your town #NRCAssam",against
Love how going to an all girls school gives you a sixth sense for life of knowing when a woman is an absolute bitch,against
@user She’s such a whore on insta! I’d own her holes forever!,against
"Certain immigrant groups create the same problems wherever they go, London, New York or Melbourne, yet we are told we are all the same, race doesn't matter &amp; millions of them won't change our societies.  Apart from anything else we are being asked to suspend our belief in reality",against
I wonder if rick will make another deal with those crazy ass women 🤔 and if that crazy ass nigga will actually hoe Daryl again 😐,against
@user @user @user I can get behind the decriminalisation of drugs and better communication. However the idea that illegal immigration is not a big issue I believe is untrue. 80% of women who crosss the border illegally get raped by,against
This Democrat Wants You to Pay Every Illegal Immigrant for Coming to the US,against
"@user @user @user The 2017 numbers are remarkably low. Previous years have been much higher. The Bush years were INSANE.But even at the *lowest* - 12,000 in a month! - this is definitely an invasion!#StopTheInvasion! #SecuretheBor",against
@user Screw her and her beliefs!! Send them packing!! This is a Christian nation with Christian laws. #BuildThatWall #kag,against
"@user I would enjoy standing back to watch you suck cocks and swallow huge loads of cum, while you're helpless. As you suck each cock I'll finger your pussy until you cum, while you choke on cocks and cum! When I do take you home, you'll be exhauste",against
"#ThesePeopleAreSick , #TheseBonesWillRiseAgain ,A MURDERED CHILD JUST FOUND IN ARIZONA, #BuildThatWall , @user , #WhereAreTheChildren ,#WhereAreAllTheMissingChildren, #ThesePeopleAreEvil, #ThesePeopleShouldBehanbging, @user , WE WANT #Justice! #FullDisclosre",against
"@user In 2018: it's time to let diversityâ„¢ be someone else's strength.Remigration 2018:  Easy come, easy GO!!   country was my home, now its a hotel, and they think I'm going to be a waiter.  #WhiteGenocide",against
"@user No control on Population explosion,rapid demographic changes. Delhi alone has 10 lacs illegal migrants.Everyday u see weird looking characters getting down at Nizamuddin. They have encroached all pavements,side lanes on Lodi Road upto IHC. Filth",against
"Always remember... When one door closes, 2 more vaginas open",against
#FactCheck wow #FactsMatter #VoteDemsOut #RedWaveRising2018 #StopTheInvasion #BuildTheWall #DeportThemAll #EndSanctuaryCities #TakeAmericaBack #WalkAwayMovementGrowing #MAGA,against
why is this women walking outside yelling like bitch we in a white neighborhood chill out 😕,against
Forget assam or any state if someone doesn't know his family's predecessors name &amp; roots of his dynasty &amp; give liberty to misspell &amp; play around with his forefathers name should dig his head in mud with shame before preaching on unlawful activities of illegal immigrants,against
no you're just a dumb bitch that obviously doesn't know how to throw underhand. God you're a cunt,against
Double standards for females in this world is outta control....next older bitch fuck me I'm screaming out rape Idc 😂😂😭💯,against
.⁦@SenatorDurbin⁩ RESIGN for being a dupe/stooge/useful idiot. Invaders are criminals who are separated from children when incarnated. Reunite them all during the deportation process. #StopTheInvasion #DeportThemAll #BuildTheWall,against
"Send home migrants not in need of protection, Peter Dutton tells UN, HEY DUTTON HOW ABOUT THE ONES THAT HAVE STAYED AND NOT LEFT THE COUNTRY WHEN THEY SHOULD OVERSTAYERS ? WHY DONT YOU GO AND ROUND ALL THEM UP ?",against
"If you care more about ""refugees"" than your own sons and daughters, you've got some self-evaluation to do.",against
@user To come back should really not easy for refugees of Syria. Nobody need more eaters.,against
"@user sorry sweetie, but women are the causes of all problems",against
@user @user You are Beautiful charming Bitch Jennifer white Nobody's fuck like you Amazing sucking Cocks 💝💝💝👑👑👑👑👑👑,against
@user I’d love to lick your pussy before and after a Big Black cock has fucked it! I’m in northwest Indiana HMU if you need a cuckold!!!,against
@user Laugh you bitch when a family member dies we on tweeter get the last laugh you slut,against
@user @user Especially now that UK Govt continues to turn a blind eye to these feral economic Afro Middle Eastern migrants entering every day.No child is safe until we are well out of the EU and have closed tight OUR border entry ports.,against
@user I mean. SHES FUCKIN TRASH. I told you this skank bitch is a skank bitch.,against
"Watch: Hungary treats ""refugees"" as suspected ISIS terrorists - No one gets asylum - Free Speech Time - @user",against
"@user @user The current #GOP #Congress doesn't care what #Americans think. Most want Obamacare, most support the Mueller investigation, they don't support the tax scam, most want #responsibleguncontrol, most don't want to #BuildThatWall. Stop voting",against
You sick bitch,against
@user @user @user The same politicians that have multi million pound homes away from all the migrant areas...,against
"@user Never forget, the perpetrators of 911 SHOULD NOT HAVE BEEN IN THE USA. #BuildThatWall",against
@user Must stop &amp;deport illegal migrants.India tops the list in the world for having Max foreigners with expired VISAS,against
"WRONG!!!!! the Underlying Reason, The ROOT cause is Mass Uncontrolled Immigration!! Finite Supply vs Infinite Demand = DISASTER! Economics 101. How long have you been argueing 4 MORE H/building?? 5yrs?? 10yrs?? Stop Bullshitting people Tell the Fucking TRUTH 4 a Change!",against
"They should all be prosecuted & American Taxpayers want FULL RESTITUTION, I'm sick n' tired of losing 25% of every one of my checks to pay for all of these fucking programs that I myself can NEVER get assistance from or very little! ENOUGH IS MORE THAN ENOUGH #BUILDTHATWALL",against
@user block me bitch I LOVE TRUMP U IGNORANT CUNT!!!!,against
Illegal Alien Killed Mother Of Two In Drunken Crash via @user @user When is it enough?How many more have to die before you do your job?#BuildTheWall #EndDaca #NoAmnesty #BanSanctuaryCities#KeepAmericansSafe,against
@user You fucking cunt! You dont take reporting seriously! You fucking and disgusting bitch! You are a disgrace for women. Youre a monster!,against
Demonrats pitiful attempt at trying to abolish ICE is almost too funny to be true. Thanks for making it easier in November! #StandWithICE #SendThemBack #BuildTheWall,against
@user Ahhh bitch just the other day you said ' I been having a crush on him since forever' dumb ass hoe give it up he don't want you,against
I've reached a point in my life where I've realized theres no such thing as a girl that won't hurt you. Eventually they all will #WomenSuck,against
"""Bitch be starting lmao sis """"do what you preach""""??? Speak for your fucking self you fucking cunt""",against
Same story different names.---> #BuildTheWall #NoChainMigration #NoDACA #NoAmnesty #TravelBan @user @user @user #EnoughIsEnough #WakeUpAmerica #FightTheLeft #MAGA #tcot #CCOT #PJNET #Beheard #BeHeardBeSeen,against
You only come around when you want dick.. bitch respect my energy.,against
"Polygamy&amp;explosive Muslim population r biggest evils for violent mindset.West,India,China,Russia must change their immigration laws...",against
"@user @user Citizens across Europe need the right to bare arms. As you do in America, no doubt if a mob of migrants were doing this on American soil they would be shot dead. Europe has grown soft and we are now paying the price",against
"Says the bitch wit a HAT, WEAVE, & a FULL FACE, in her ICON.... lol fucc outta here you SEWER RAT, GUTTER SLUT, TRO…",against
"Fuck you, you hoe I don’t want you back",against
@user This trashy whore gold digger at again trying be something that makes her think shes good ughhh not happening hoe bag pos,against
It may already be too late but #BuildThatWall anyway!,against
listen... i love lil b but i would not fuck with dej loaf at all. she prob got poison up in her nail polish like that bitch from holes,against
@user @user @user Women are all harassed? And it's also all men unless we prove other wise? You're a clueless cunt👍,against
"@user @user bitch if u dont hop off my dick and go do somethin with yo loud mouth ass , mothball…",against
Leave us a alon damn migrants go home,against
@user Beware USA + Europe from illigal immigration !,against
"@user Dont forget: in event of a woman accusing men of rape;under sharia you just dig a hole, tie her hands, put her in hole, stone her to death",against
"migration from the Islamic world, seeded with terrorist cells, is the greatest threat to Europe from Middle East. But would not a U.S. war w-Iran increase rather than diminish that threat”?Another neocon nightmare; Bolton a discredited failure.#V4",against
How incompetent was Obama doesnt know were wall goes on the border not around. #BuildThatWall #BuildTheWall #obamalegacy #obamalibrary,against
@user I run from those bitches,against
"@user @user Mate, as a North Easterner you're of Norwegian descent. The fuck you doing in England, trying to influence Swedish politics? #stoptheinvasion",against
after nearly 2 years this bitch came back to our home only to be hysterical. when will this bitch get hit by a raging bus????,against
"@user @user @user @user So you created the problem by mass immigration, parasitic taxation and deficit spending.Now its time for a 'solution' that involves you too eh???   Problem, reaction, 'solution'.Under socialism, we are expec",against
"@user 90 % are not able to take over a job. They will stay in social welfare their whole life. This means social welfare must cutted or the refugees have to go home, otherwise the countries will go bankrupt.",against
You don't go to parties with your significant other... You go to parties to try and get other peoples significant others #WomenSuck,against
📷 shypakiwife: brutal -whore -degrader: Use that fucking cunt What she’s good for I always do….,against
Yes!! Keon with Trump! #TRUMP2020 #BuildThatWall #FreeAssabge,against
When it gets too hot for life there we should only accept female climate refugees until the regime renounces their patriarchal ways. Otherwise let them roast.,against
U call I'm ma bitch such a funny R u never look in mirror so you gonna know that who a bitch or maybe a slut or maybe you are both of theme,against
Dont worry @user you are and will always be the most hysterical woman.,against
I need some new Atl hoes for the summer... Where the Atl bitches at,against
"@user YOU ALWAYS HAVE MY DICK. ONCE YOU START USING MINE AND YOU WILL NEVER FEEL YOU PUSSY IS EMPTY AND ONCE YOUR PUSSY STARTS TASTING MY DICK IT WILL NOT ACCEPT OTHER DICK, IT WILL DIE TO HAVE MINE ALL THE TIME. FUCK U BABY",against
When you're sexting a bitch and you think you dropped the fire but she blocks you and you never hear from her again,against
"@user immigration on mass in Europe Kills our Culture our languages and over stretches our own resources such as Hospitals ,Schools ,now Italy ,Greece , etc , Your right send them back home but please do not separate families Islamic countries",against
this fake bitch trynna indirect me Hello @ me if ur not a coward hoe,against
Why should people here illegally be counted and represented? Send them home and build the wall.#ncpol #BuildThatWall,against
"I think many of you would agree with me that it is not all refugees that Americans are against.  For example, I would welcome Syrian Christians...",against
#BuildThatWall #IllegalImmigration get these people the hell out of our country,against
@user bitch you crazy as hell if you think you not bringing MY niece to see me. The fuck. i was there when her ass was conceived gahdam!,against
"@user if the conservatives and labour had played fair on Immigration we would not be here wearing brown undies ,on uncertainty .",against
@user Ok if you fucking said leave block me. But dm me first I'm gonna kick your ass. Shut the fuck up you,against
They’re not sending their best. A lot of them are rapists scumbags and the lowest form of DNA. Should THIS fake “family” not be separatedâ‰ï¸#StopTheInvasion#DeportThemAll #NoAmnesty#BuildTheWall,against
"""Corey Lewandowski""  I am sure Liberals wont be upset that these Illegals Killed U.S Citizens  Separatng their familes Illegal immigrant charged with killing two Miami women, dumping bodies on street #FoxNews",against
"' y'all ain't shit ' first of all , Idk why u think u some new bitch lmao u still that same old whore no one likes",against
"@user @user These animals are ungrateful invaders. Parasites, sucking off the liberal tit of the host country. #NODACA#BuildTheWall",against
Kanye got the whole family dressin like the trashy whores they are,against
It is way overdue to admit Europe can not take all of the migrants which are trying to get there. Nor can places like Canada. @user @user @user @user @user @user Please look at this dramatic graphic demonstration...,against
@user @user @user Make sure this ILLEGAL ALIEN spends the rest of his life behind bars and make sure his remains are deport at the end of his miserable life.#BuildThatWall,against
.â¦@morningmikaâ© They’re ILLEGAL ALIENS. What is it about ILLEGAL and ALIEN that you don’t understand? #StopTheInvasion#DeportThemAll#NoAmnesty#BuildTheWall,against
'Didn't know I was dating a freaking two year old pussy bitch',against
"yall females be complaining about rape and sexual harrassment, bitch men get sexually harrassed too 😤",against
Illegal Alien Students Now Allowed On California College Boards. #DeportThemAll #BuildThatWall #NoAmnesty #DrainTheSwamp,against
______________________| | Shut the fuck Up you pussy|______________________| \ / (- ),against
@user >THE 'COUNTRY' FORMERLY KNOWN AS '#France' IS 'SO FAR GONE' THAT THEY DON'T EVEN CALL '#Terrorism' '#Terrorism' ANYMORE'#ParisAttack' IS THE 'NEW OFFICIAL PERMANENT HASHTAG' OF '#Paris'#refugeesNOTwelcome #Brexit #MAGA,against
Sen Booker posted the confidential information on his twitter account. There is no way I will vote Democrat again. Disregard for the laws when it suits them. And he wants to run for POTUS.#2Amendment #BuildThatWall #DeportThemAll #CivilWar #DeclassifyItAll,against
I'd punch that cunt in the fuckin mouth. Idgaf if she's a woman,against
"75 million more turks abe to travel within the EU ,lets get out of EU NHS Schools overwhelmed already sorry no more ,immigrants please",against
I wish y'all hoes with no self respect would stop putting y'all sex life on twitter bitch be a lady please 🤢,against
@user Your baby and boyfriend know you a hoe? #FUCKIT,against
@user Another dried up liberal cunt willing to look the other way while hollywoods powerful abuse women .…,against
“She a hoe” “She ugly” “She fat” “Her head trash” “Her pussy dry” “Her pussy stank”,against
Shut the fuck up pls,against
"How about a GoFundMe for a few hundred million dollars, to build a wall along the border side of this farm? #BuildTheWall #BuildThatWall #BuildTheDamnWall",against
Hoes in the city so recycled you just a rerock lil whore,against
boo you whore,against
India is home of one of the oldest civilisations in the world not a land of immigrants. It was welcomed refugees driven out from their homeland b it Parsis/Jews w open arms but will not welcome illegal infiltrators who come here to change demography&amp;become owners one day.,against
@user @user your bitch of a mother should of swallowed you like the whore she was,against
Is it just me or do the hysterical women protesting during the hearings remind you of brainwashed cult members #KavanaghHearing,against
We can't have a woman in the White House. What if she starts PMSing and drops bombs everywhere?/,against
"Watch: Germans protest against Islam and immigration ""We want Germany to be Germany, not an Islamic state"" - Free Speech Time - @user",against
Germany to hold migrants in detention centres on Austria border,against
"Border agent killed, partner injured by illegal immigrants using rocks, report says #PreventableDeath",against
I Want Some Cunt Ass Bitches To Be Spice Girls W Me This Year,against
WAKE UP AMERICA. We cannot continue to allow illegal aliens to stay in County. They are a real and present danger to LEGAL AMERICAN CITIZENS. #BuildThatWall #EndCatchAndReleash #DefundSantuaryCities,against
Hoes think just cause they don't reply it means there's no answer/no consequences. Lmao BITCH no reply means you guilty as shit 😂😂,against
@user BITCH you shouldnt be putting it out there cunt nugget,against
More Than 130 Homes and 170 Square Miles Burned Due to Wildfire Allegedly Started by Illegal Alien  #Trump #MAGA #SendThemHome #RedNationRising via @user,against
Looks like a bread line in Africa.. Can #Spain afford all this?  Hundreds of migrants break through border at Spanish exclave Ceuta via @user,against
"@user While building a wall, give illegal immigrants a year to come forward giving them a process to become legal#thencrackdown",against
"EU doesnt want to reduce refugees! Now the socialist goverment wants to take off the fence of NATO in the enclave CEUTA. 60.000 refugees want to take over to Spain from Maroc. Spain people hate them, but the goverment take all.",against
"@user This bitch is promoted by communist...her people, refugeesWill listen to her..follow her.Simple to say go home, she needsTo be hung.",against
"He's fighting because it's his last stand, he knows jail is in his future. POS. .@realDonaldTrump #MAGA #AmericaFirst #BUILDTHATWALL #BoycottNFL #BoycottNike #boycottFirstMan .@KidRock #SundayMotivation .@GenFlynn .@PressSec .@Hulkanator11 #MAGA #WalkAway #LockThemUp",against
