text,label
Because young girls are told not to be raped instead of telling boys not to rape #SemST,yes
Why is Paul Elam not one of the most hated men alive right now!? #feminist #SemST,yes
"History is ""his story;"" we need ""her story"" too! #SemST",yes
I do not wish for #Women to have power over #Men but over themselves. #Milan #KnockKnock #PAK_Army #PTIFamily #SemST,yes
Pope Francis: Christians should support equal pay for equal work #popefrancis #worldnews #society #women #SemST,yes
These pics of #pornstars with/without makeup? Just perpetuating the myth that women need makeup to be considered pretty. #SemST,yes
@user I can kind of see myself doing what she's doing #Femalepower #yolo #SemST,yes
I am a feminist.I've been a female for a long time now.It'd be stupid not to be on my own side-Maya Angelou-#feminist #humanist #SemST,yes
How can you be female and not be a feminist? Like do you not care about your rights as a women or what? #SemST,yes
Excited to hear author @user  Slut-Shaming in the Age ofthe Internet #slutshaming #SemST,yes
"What a great accomplishment #marriageequality , too bad it still sucks to be black or a woman in America. #racism #truthbomb #SemST",yes
"What do feminists want: All humans, male and female, should have equal political, economic and social rights. Equality. #SemST",yes
"Thanks for all the laughs tonight, @user And the social commentary wasn't bad either ;) #equalpay #girlyoudontneedmakeup #SemST",yes
"@user What a load of crap. Dressing appropriately for the office is ""sexist""? Grow up. #YesAllWomen #SemST",yes
"U can be a #feminist w/o bein a bitch, u can also embrace ur sexuality w/o having loose morals #EmpowerAllBodies #empoweringwomen #SemST",yes
@user women don't need to shave. #SemST,yes
"Wives who dislike cooking mk husbands diet, saying they'll stay fit Actually they want to avoid cooking ;) MCP #WomensProgress2015 #SemST",yes
